Date,Ticker,Close,mt_pb_anchor,lt_pb_anchor
2025-12-01,EC,9.95,14.04,13.15
2025-12-02,EC,9.91,14.04,13.15
2025-12-03,EC,10.13,14.04,13.15
2025-12-04,EC,10.06,14.04,13.15
2025-12-05,EC,9.89,14.04,13.15
2025-12-01,ECH,37.69,41.67,42.16
2025-12-02,ECH,38.29,41.67,42.16
2025-12-03,ECH,38.62,41.67,42.16
2025-12-04,ECH,38.51,41.67,42.16
2025-12-05,ECH,38.18,41.67,42.16
2025-12-01,ECL,272.86,277.17,284.13
2025-12-02,ECL,270.89,277.17,284.13
2025-12-03,ECL,264.33,277.17,284.13
2025-12-04,ECL,264.42,277.17,284.13
2025-12-05,ECL,259.69,277.17,284.13
2025-12-01,ED,97.88,106.47,109.03
2025-12-02,ED,96.87,106.47,109.03
2025-12-03,ED,96.45,106.47,109.03
2025-12-04,ED,96.22,106.47,109.03
2025-12-05,ED,96.6,106.47,109.03
2025-12-01,EDEN,110.58,148.19,148.3
2025-12-02,EDEN,110.8923,148.19,148.3
2025-12-03,EDEN,111.5059,148.19,148.3
2025-12-04,EDEN,111.9811,148.19,148.3
2025-12-05,EDEN,112.0878,148.19,148.3
2025-12-01,EDV,67.57,71.62,70.72
2025-12-02,EDV,67.62,71.62,70.72
2025-12-03,EDV,67.84,71.62,70.72
2025-12-04,EDV,67.35,71.62,70.72
2025-12-05,EDV,66.84,71.62,70.72
2025-12-01,EFNL,45.5266,46.03,46.7
2025-12-02,EFNL,45.734,46.03,46.7
2025-12-03,EFNL,46.3017,46.03,46.7
2025-12-04,EFNL,46.32,46.03,46.7
2025-12-05,EFNL,46.201,46.03,46.7
2025-12-01,EFX,208.94,226.36,225.81
2025-12-02,EFX,208.67,226.36,225.81
2025-12-03,EFX,209.75,226.36,225.81
2025-12-04,EFX,211.28,226.36,225.81
2025-12-05,EFX,211.51,226.36,225.81
2025-12-01,EG,312.09,295.5,310.28
2025-12-02,EG,312.21,295.5,310.28
2025-12-03,EG,314.03,295.5,310.28
2025-12-04,EG,313.71,295.5,310.28
2025-12-05,EG,309.97,295.5,310.28
2025-12-01,EIDO,18.79,19.22,18.48
2025-12-02,EIDO,18.92,19.22,18.48
2025-12-03,EIDO,18.83,19.22,18.48
2025-12-04,EIDO,18.79,19.22,18.48
2025-12-05,EIDO,18.82,19.22,18.48
2025-12-01,EIRL,73.1893,73.44,73.55
2025-12-02,EIRL,72.64,73.44,73.55
2025-12-03,EIRL,72.8102,73.44,73.55
2025-12-04,EIRL,72.3719,73.44,73.55
2025-12-05,EIRL,72.42,73.44,73.55
2025-12-01,EIS,104.03,110.05,114.71
2025-12-02,EIS,105.7,110.05,114.71
2025-12-03,EIS,107.25,110.05,114.71
2025-12-04,EIS,107.64,110.05,114.71
2025-12-05,EIS,107.54,110.05,114.71
2025-12-01,EIX,58.13,72.57,72.29
2025-12-02,EIX,57.14,72.57,72.29
2025-12-03,EIX,57.3,72.57,72.29
2025-12-04,EIX,57.55,72.57,72.29
2025-12-05,EIX,58.09,72.57,72.29
2025-12-01,EL,94.71,102.46,93.11
2025-12-02,EL,99.64,102.46,93.11
2025-12-03,EL,102.03,102.46,93.11
2025-12-04,EL,103.82,102.46,93.11
2025-12-05,EL,105.13,102.46,93.11
2025-12-01,ELV,329.68,338.9,314.25
2025-12-02,ELV,330.92,338.9,314.25
2025-12-03,ELV,330.75,338.9,314.25
2025-12-04,ELV,333.49,338.9,314.25
2025-12-05,ELV,330.75,338.9,314.25
2025-12-01,EME,607.78,690.55,763.74
2025-12-02,EME,606.37,690.55,763.74
2025-12-03,EME,612.0,690.55,763.74
2025-12-04,EME,635.36,690.55,763.74
2025-12-05,EME,623.62,690.55,763.74
2025-12-01,EMN,61.95,61.63,59.46
2025-12-02,EMN,60.99,61.63,59.46
2025-12-03,EMN,61.57,61.63,59.46
2025-12-04,EMN,60.66,61.63,59.46
2025-12-05,EMN,61.53,61.63,59.46
2025-12-01,EMR,131.94,151.29,157.39
2025-12-02,EMR,131.84,151.29,157.39
2025-12-03,EMR,134.89,151.29,157.39
2025-12-04,EMR,136.64,151.29,157.39
2025-12-05,EMR,137.39,151.29,157.39
2025-12-01,ENZL,45.48,47.53,46.38
2025-12-02,ENZL,45.8184,47.53,46.38
2025-12-03,ENZL,46.1656,47.53,46.38
2025-12-04,ENZL,46.005,47.53,46.38
2025-12-05,ENZL,45.995,47.53,46.38
2025-12-01,EOG,109.71,109.08,109.68
2025-12-02,EOG,109.06,109.08,109.68
2025-12-03,EOG,111.51,109.08,109.68
2025-12-04,EOG,112.16,109.08,109.68
2025-12-05,EOG,112.17,109.08,109.68
2025-12-01,EPAM,190.42,213.88,198.17
2025-12-02,EPAM,192.99,213.88,198.17
2025-12-03,EPAM,200.0,213.88,198.17
2025-12-04,EPAM,201.5,213.88,198.17
2025-12-05,EPAM,203.6,213.88,198.17
2025-12-01,EPHE,25.24,26.08,26.08
2025-12-02,EPHE,25.06,26.08,26.08
2025-12-03,EPHE,24.68,26.08,26.08
2025-12-04,EPHE,24.2,26.08,26.08
2025-12-05,EPHE,24.73,26.08,26.08
2025-12-01,EPOL,33.9,41.52,42.81
2025-12-02,EPOL,33.65,41.52,42.81
2025-12-03,EPOL,33.61,41.52,42.81
2025-12-04,EPOL,33.53,41.52,42.81
2025-12-05,EPOL,33.44,41.52,42.81
2025-12-01,EPU,64.57,81.18,84.48
2025-12-02,EPU,64.67,81.18,84.48
2025-12-03,EPU,66.03,81.18,84.48
2025-12-04,EPU,67.0,81.18,84.48
2025-12-05,EPU,67.03,81.18,84.48
2025-12-01,EQIX,733.28,830.4,831.35
2025-12-02,EQIX,727.38,830.4,831.35
2025-12-03,EQIX,732.72,830.4,831.35
2025-12-04,EQIX,726.09,830.4,831.35
2025-12-05,EQIX,741.58,830.4,831.35
2025-12-01,EQR,61.44,64.78,65.71
2025-12-02,EQR,61.98,64.78,65.71
2025-12-03,EQR,62.03,64.78,65.71
2025-12-04,EQR,61.61,64.78,65.71
2025-12-05,EQR,61.06,64.78,65.71
2025-12-01,EQT,60.52,65.96,68.49
2025-12-02,EQT,58.6,65.96,68.49
2025-12-03,EQT,61.17,65.96,68.49
2025-12-04,EQT,60.07,65.96,68.49
2025-12-05,EQT,60.68,65.96,68.49
2025-12-01,ERIE,293.76,307.21,315.2
2025-12-02,ERIE,295.95,307.21,315.2
2025-12-03,ERIE,296.21,307.21,315.2
2025-12-04,ERIE,299.78,307.21,315.2
2025-12-05,ERIE,296.46,307.21,315.2
2025-12-01,ES,66.55,75.05,74.64
2025-12-02,ES,66.31,75.05,74.64
2025-12-03,ES,65.97,75.05,74.64
2025-12-04,ES,67.06,75.05,74.64
2025-12-05,ES,66.74,75.05,74.64
2025-12-01,ES=F,6825.5,7029.76,7038.01
2025-12-02,ES=F,6838.75,7029.76,7038.01
2025-12-03,ES=F,6865.0,7029.76,7038.01
2025-12-04,ES=F,6867.0,7029.76,7038.01
2025-12-05,ES=F,6879.5,7029.76,7038.01
2025-12-01,ESS,260.24,272.63,277.64
2025-12-02,ESS,260.73,272.63,277.64
2025-12-03,ESS,259.78,272.63,277.64
2025-12-04,ESS,257.57,272.63,277.64
2025-12-05,ESS,255.37,272.63,277.64
2025-12-01,ETN,339.71,353.04,369.13
2025-12-02,ETN,333.11,353.04,369.13
2025-12-03,ETN,335.57,353.04,369.13
2025-12-04,ETN,338.93,353.04,369.13
2025-12-05,ETN,337.66,353.04,369.13
2025-12-01,ETR,94.59,111.34,121.41
2025-12-02,ETR,92.97,111.34,121.41
2025-12-03,ETR,94.24,111.34,121.41
2025-12-04,ETR,94.46,111.34,121.41
2025-12-05,ETR,94.22,111.34,121.41
2025-12-01,EVRG,75.52,79.1,82.47
2025-12-02,EVRG,74.53,79.1,82.47
2025-12-03,EVRG,74.29,79.1,82.47
2025-12-04,EVRG,73.81,79.1,82.47
2025-12-05,EVRG,73.28,79.1,82.47
2025-12-01,EW,85.27,95.44,91.88
2025-12-02,EW,84.71,95.44,91.88
2025-12-03,EW,83.98,95.44,91.88
2025-12-04,EW,85.78,95.44,91.88
2025-12-05,EW,86.19,95.44,91.88
2025-12-01,EWA,25.73,26.87,26.39
2025-12-02,EWA,25.93,26.87,26.39
2025-12-03,EWA,26.13,26.87,26.39
2025-12-04,EWA,26.29,26.87,26.39
2025-12-05,EWA,26.34,26.87,26.39
2025-12-01,EWC,52.18,55.13,55.72
2025-12-02,EWC,52.14,55.13,55.72
2025-12-03,EWC,52.47,55.13,55.72
2025-12-04,EWC,53.07,55.13,55.72
2025-12-05,EWC,53.29,55.13,55.72
2025-12-01,EWD,47.58,50.64,51.01
2025-12-02,EWD,47.61,50.64,51.01
2025-12-03,EWD,47.77,50.64,51.01
2025-12-04,EWD,48.09,50.64,51.01
2025-12-05,EWD,48.37,50.64,51.01
2025-12-01,EWG,40.52,43.59,45.18
2025-12-02,EWG,40.89,43.59,45.18
2025-12-03,EWG,40.95,43.59,45.18
2025-12-04,EWG,41.14,43.59,45.18
2025-12-05,EWG,41.41,43.59,45.18
2025-12-01,EWH,22.26,26.18,26.85
2025-12-02,EWH,22.18,26.18,26.85
2025-12-03,EWH,22.23,26.18,26.85
2025-12-04,EWH,22.08,26.18,26.85
2025-12-05,EWH,22.05,26.18,26.85
2025-12-01,EWI,52.66,58.77,60.49
2025-12-02,EWI,53.0,58.77,60.49
2025-12-03,EWI,53.29,58.77,60.49
2025-12-04,EWI,53.15,58.77,60.49
2025-12-05,EWI,52.98,58.77,60.49
2025-12-01,EWJ,82.53,97.98,98.06
2025-12-02,EWJ,82.47,97.98,98.06
2025-12-03,EWJ,82.61,97.98,98.06
2025-12-04,EWJ,83.62,97.98,98.06
2025-12-05,EWJ,83.7,97.98,98.06
2025-12-01,EWK,24.16,25.28,25.38
2025-12-02,EWK,24.16,25.28,25.38
2025-12-03,EWK,24.26,25.28,25.38
2025-12-04,EWK,24.197,25.28,25.38
2025-12-05,EWK,24.36,25.28,25.38
2025-12-01,EWL,57.42,59.46,59.72
2025-12-02,EWL,57.94,59.46,59.72
2025-12-03,EWL,58.07,59.46,59.72
2025-12-04,EWL,57.91,59.46,59.72
2025-12-05,EWL,58.03,59.46,59.72
2025-12-01,EWM,26.6,29.85,29.95
2025-12-02,EWM,26.67,29.85,29.95
2025-12-03,EWM,26.73,29.85,29.95
2025-12-04,EWM,26.59,29.85,29.95
2025-12-05,EWM,26.64,29.85,29.95
2025-12-01,EWN,58.32,67.64,67.14
2025-12-02,EWN,58.57,67.64,67.14
2025-12-03,EWN,59.18,67.64,67.14
2025-12-04,EWN,58.78,67.64,67.14
2025-12-05,EWN,58.55,67.64,67.14
2025-12-01,EWO,33.06,34.19,35.62
2025-12-02,EWO,33.45,34.19,35.62
2025-12-03,EWO,33.49,34.19,35.62
2025-12-04,EWO,33.66,34.19,35.62
2025-12-05,EWO,33.55,34.19,35.62
2025-12-01,EWP,51.57,54.83,56.81
2025-12-02,EWP,52.02,54.83,56.81
2025-12-03,EWP,52.41,54.83,56.81
2025-12-04,EWP,52.49,54.83,56.81
2025-12-05,EWP,52.29,54.83,56.81
2025-12-01,EWQ,44.41,48.16,48.09
2025-12-02,EWQ,44.44,48.16,48.09
2025-12-03,EWQ,44.79,48.16,48.09
2025-12-04,EWQ,44.75,48.16,48.09
2025-12-05,EWQ,44.62,48.16,48.09
2025-12-01,EWS,27.99,35.18,36.07
2025-12-02,EWS,28.2,35.18,36.07
2025-12-03,EWS,28.15,35.18,36.07
2025-12-04,EWS,28.02,35.18,36.07
2025-12-05,EWS,27.82,35.18,36.07
2025-12-01,EWT,64.13,72.45,71.86
2025-12-02,EWT,64.63,72.45,71.86
2025-12-03,EWT,64.85,72.45,71.86
2025-12-04,EWT,64.51,72.45,71.86
2025-12-05,EWT,65.35,72.45,71.86
2025-12-01,EWU,42.93,48.18,48.72
2025-12-02,EWU,43.01,48.18,48.72
2025-12-03,EWU,43.46,48.18,48.72
2025-12-04,EWU,43.42,48.18,48.72
2025-12-05,EWU,43.22,48.18,48.72
2025-12-01,EWW,68.46,70.6,68.55
2025-12-02,EWW,68.71,70.6,68.55
2025-12-03,EWW,68.43,70.6,68.55
2025-12-04,EWW,68.82,70.6,68.55
2025-12-05,EWW,68.68,70.6,68.55
2025-12-01,EWY,90.62,102.23,102.85
2025-12-02,EWY,92.07,102.23,102.85
2025-12-03,EWY,93.0,102.23,102.85
2025-12-04,EWY,91.87,102.23,102.85
2025-12-05,EWY,94.3,102.23,102.85
2025-12-01,EWZ,33.4,41.53,39.42
2025-12-02,EWZ,34.03,41.53,39.42
2025-12-03,EWZ,34.2,41.53,39.42
2025-12-04,EWZ,34.72,41.53,39.42
2025-12-05,EWZ,32.53,41.53,39.42
2025-12-01,EXC,45.69,47.21,48.98
2025-12-02,EXC,45.0,47.21,48.98
2025-12-03,EXC,44.54,47.21,48.98
2025-12-04,EXC,43.91,47.21,48.98
2025-12-05,EXC,43.81,47.21,48.98
2025-12-01,EXE,121.58,153.74,151.29
2025-12-02,EXE,117.72,153.74,151.29
2025-12-03,EXE,122.89,153.74,151.29
2025-12-04,EXE,122.09,153.74,151.29
2025-12-05,EXE,122.86,153.74,151.29
2025-12-01,EXPD,146.45,171.89,165.57
2025-12-02,EXPD,146.48,171.89,165.57
2025-12-03,EXPD,148.09,171.89,165.57
2025-12-04,EXPD,150.5,171.89,165.57
2025-12-05,EXPD,151.47,171.89,165.57
2025-12-01,EXPE,258.95,271.67,273.44
2025-12-02,EXPE,263.7,271.67,273.44
2025-12-03,EXPE,262.42,271.67,273.44
2025-12-04,EXPE,258.38,271.67,273.44
2025-12-05,EXPE,263.43,271.67,273.44
2025-12-01,EXR,131.94,160.83,159.0
2025-12-02,EXR,132.52,160.83,159.0
2025-12-03,EXR,132.24,160.83,159.0
2025-12-04,EXR,131.09,160.83,159.0
2025-12-05,EXR,129.56,160.83,159.0
2025-12-01,F,13.16,13.98,13.9
2025-12-02,F,12.96,13.98,13.9
2025-12-03,F,13.09,13.98,13.9
2025-12-04,F,13.14,13.98,13.9
2025-12-05,F,13.03,13.98,13.9
2025-12-01,FANG,156.16,165.64,154.38
2025-12-02,FANG,155.98,165.64,154.38
2025-12-03,FANG,158.38,165.64,154.38
2025-12-04,FANG,159.51,165.64,154.38
2025-12-05,FANG,158.6,165.64,154.38
2025-12-01,FAST,40.15,42.25,45.95
2025-12-02,FAST,40.47,42.25,45.95
2025-12-03,FAST,41.22,42.25,45.95
2025-12-04,FAST,41.75,42.25,45.95
2025-12-05,FAST,41.5,42.25,45.95
2025-12-01,FCX,43.07,43.09,44.69
2025-12-02,FCX,42.97,43.09,44.69
2025-12-03,FCX,44.53,43.09,44.69
2025-12-04,FCX,44.61,43.09,44.69
2025-12-05,FCX,45.2,43.09,44.69
2025-12-01,FDS,277.13,313.35,316.23
2025-12-02,FDS,278.28,313.35,316.23
2025-12-03,FDS,279.15,313.35,316.23
2025-12-04,FDS,278.92,313.35,316.23
2025-12-05,FDS,290.63,313.35,316.23
2025-12-01,FDX,273.34,346.14,330.18
2025-12-02,FDX,270.37,346.14,330.18
2025-12-03,FDX,270.45,346.14,330.18
2025-12-04,FDX,274.05,346.14,330.18
2025-12-05,FDX,274.29,346.14,330.18
2025-12-01,FE,46.43,51.76,52.11
2025-12-02,FE,45.66,51.76,52.11
2025-12-03,FE,45.23,51.76,52.11
2025-12-04,FE,45.14,51.76,52.11
2025-12-05,FE,44.91,51.76,52.11
2025-12-01,FFIV,238.57,235.66,265.09
2025-12-02,FFIV,238.52,235.66,265.09
2025-12-03,FFIV,240.63,235.66,265.09
2025-12-04,FFIV,243.33,235.66,265.09
2025-12-05,FFIV,248.12,235.66,265.09
2025-12-01,FICO,1768.68,3206.76,3168.52
2025-12-02,FICO,1778.71,3206.76,3168.52
2025-12-03,FICO,1762.35,3206.76,3168.52
2025-12-04,FICO,1771.87,3206.76,3168.52
2025-12-05,FICO,1798.53,3206.76,3168.52
2025-12-01,FIS,66.2,73.09,74.68
2025-12-02,FIS,66.8,73.09,74.68
2025-12-03,FIS,65.66,73.09,74.68
2025-12-04,FIS,65.56,73.09,74.68
2025-12-05,FIS,66.66,73.09,74.68
2025-12-01,FISV,62.69,52.39,57.61
2025-12-02,FISV,63.24,52.39,57.61
2025-12-03,FISV,66.95,52.39,57.61
2025-12-04,FISV,66.06,52.39,57.61
2025-12-05,FISV,66.28,52.39,57.61
2025-12-01,FITB,43.77,75.45,76.97
2025-12-02,FITB,43.73,75.45,76.97
2025-12-03,FITB,44.93,75.45,76.97
2025-12-04,FITB,45.46,75.45,76.97
2025-12-05,FITB,45.42,75.45,76.97
2025-12-01,FOXA,66.39,131.08,138.33
2025-12-02,FOXA,66.25,131.08,138.33
2025-12-03,FOXA,66.45,131.08,138.33
2025-12-04,FOXA,67.79,131.08,138.33
2025-12-05,FOXA,68.4,131.08,138.33
2025-12-01,FRO,22.85,27.59,27.02
2025-12-02,FRO,23.3,27.59,27.02
2025-12-03,FRO,23.6,27.59,27.02
2025-12-04,FRO,23.24,27.59,27.02
2025-12-05,FRO,23.38,27.59,27.02
2025-12-01,FRT,98.32,99.2,97.59
2025-12-02,FRT,97.6,99.2,97.59
2025-12-03,FRT,97.88,99.2,97.59
2025-12-04,FRT,97.13,99.2,97.59
2025-12-05,FRT,97.2,99.2,97.59
2025-12-01,FSLR,263.54,290.17,306.07
2025-12-02,FSLR,262.56,290.17,306.07
2025-12-03,FSLR,256.06,290.17,306.07
2025-12-04,FSLR,257.28,290.17,306.07
2025-12-05,FSLR,257.61,290.17,306.07
2025-12-01,FTI,45.64,49.79,50.27
2025-12-02,FTI,45.32,49.79,50.27
2025-12-03,FTI,46.67,49.79,50.27
2025-12-04,FTI,46.51,49.79,50.27
2025-12-05,FTI,46.02,49.79,50.27
2025-12-01,FTNT,81.82,91.36,92.12
2025-12-02,FTNT,82.94,91.36,92.12
2025-12-03,FTNT,82.76,91.36,92.12
2025-12-04,FTNT,85.18,91.36,92.12
2025-12-05,FTNT,86.92,91.36,92.12
2025-12-01,FTV,52.77,56.5,53.04
2025-12-02,FTV,53.14,56.5,53.04
2025-12-03,FTV,53.45,56.5,53.04
2025-12-04,FTV,53.38,56.5,53.04
2025-12-05,FTV,53.75,56.5,53.04
2025-12-01,FVX,3.6729998588562,3.68,3.56
2025-12-02,FVX,3.65899991989135,3.68,3.56
2025-12-03,FVX,3.62400007247924,3.68,3.56
2025-12-04,FVX,3.6819999217987,3.68,3.56
2025-12-05,FVX,3.71500015258789,3.68,3.56
2025-12-01,FXA,64.7603,66.76,65.58
2025-12-02,FXA,65.0116,66.76,65.58
2025-12-03,FXA,65.3646,66.76,65.58
2025-12-04,FXA,65.4662,66.76,65.58
2025-12-05,FXA,65.7236,66.76,65.58
2025-12-01,FXB,126.9161,125.58,125.75
2025-12-02,FXB,126.9255,125.58,125.75
2025-12-03,FXB,128.2506,125.58,125.75
2025-12-04,FXB,128.0577,125.58,125.75
2025-12-05,FXB,128.1,125.58,125.75
2025-12-01,FXC,69.81,78.13,77.57
2025-12-02,FXC,69.92,78.13,77.57
2025-12-03,FXC,70.0447,78.13,77.57
2025-12-04,FXC,70.03,78.13,77.57
2025-12-05,FXC,70.67,78.13,77.57
2025-12-01,FXE,107.07,120.37,122.27
2025-12-02,FXE,107.25,120.37,122.27
2025-12-03,FXE,107.615,120.37,122.27
2025-12-04,FXE,107.45,120.37,122.27
2025-12-05,FXE,107.42,120.37,122.27
2025-12-01,FXY,59.2,57.93,58.38
2025-12-02,FXY,59.02,57.93,58.38
2025-12-03,FXY,59.29,57.93,58.38
2025-12-04,FXY,59.3,57.93,58.38
2025-12-05,FXY,59.245,57.93,58.38
2025-12-01,GD,332.38,455.72,466.72
2025-12-02,GD,335.8,455.72,466.72
2025-12-03,GD,338.08,455.72,466.72
2025-12-04,GD,341.7,455.72,466.72
2025-12-05,GD,337.31,455.72,466.72
2025-12-01,GDDY,127.94,138.56,145.84
2025-12-02,GDDY,128.31,138.56,145.84
2025-12-03,GDDY,130.08,138.56,145.84
2025-12-04,GDDY,130.26,138.56,145.84
2025-12-05,GDDY,128.46,138.56,145.84
2025-12-01,GDX,82.82,91.47,97.6
2025-12-02,GDX,81.61,91.47,97.6
2025-12-03,GDX,81.06,91.47,97.6
2025-12-04,GDX,81.39,91.47,97.6
2025-12-05,GDX,81.03,91.47,97.6
2025-12-01,GDXJ,108.28,133.69,143.01
2025-12-02,GDXJ,107.29,133.69,143.01
2025-12-03,GDXJ,106.75,133.69,143.01
2025-12-04,GDXJ,106.98,133.69,143.01
2025-12-05,GDXJ,106.68,133.69,143.01
2025-12-01,GE,288.45,313.02,347.78
2025-12-02,GE,289.32,313.02,347.78
2025-12-03,GE,288.49,313.02,347.78
2025-12-04,GE,291.86,313.02,347.78
2025-12-05,GE,283.94,313.02,347.78
2025-12-01,GEHC,79.24,90.49,87.33
2025-12-02,GEHC,80.22,90.49,87.33
2025-12-03,GEHC,83.59,90.49,87.33
2025-12-04,GEHC,82.52,90.49,87.33
2025-12-05,GEHC,85.46,90.49,87.33
2025-12-01,GEN,26.28,30.75,31.83
2025-12-02,GEN,26.25,30.75,31.83
2025-12-03,GEN,27.19,30.75,31.83
2025-12-04,GEN,27.06,30.75,31.83
2025-12-05,GEN,27.09,30.75,31.83
2025-12-01,GEOS,13.04,15.28,18.73
2025-12-02,GEOS,12.66,15.28,18.73
2025-12-03,GEOS,14.14,15.28,18.73
2025-12-04,GEOS,15.13,15.28,18.73
2025-12-05,GEOS,14.76,15.28,18.73
2025-12-01,GEV,576.9,667.2,890.82
2025-12-02,GEV,601.58,667.2,890.82
2025-12-03,GEV,601.97,667.2,890.82
2025-12-04,GEV,629.11,667.2,890.82
2025-12-05,GEV,631.32,667.2,890.82
2025-12-01,GGB,3.57,4.25,4.01
2025-12-02,GGB,3.58,4.25,4.01
2025-12-03,GGB,3.67,4.25,4.01
2025-12-04,GGB,3.7,4.25,4.01
2025-12-05,GGB,3.48,4.25,4.01
2025-12-01,GILD,124.33,159.32,165.37
2025-12-02,GILD,123.91,159.32,165.37
2025-12-03,GILD,125.0,159.32,165.37
2025-12-04,GILD,122.62,159.32,165.37
2025-12-05,GILD,121.22,159.32,165.37
2025-12-01,GIS,47.07,46.04,45.33
2025-12-02,GIS,45.93,46.04,45.33
2025-12-03,GIS,46.2,46.04,45.33
2025-12-04,GIS,45.98,46.04,45.33
2025-12-05,GIS,45.93,46.04,45.33
2025-12-01,GL,132.53,159.69,130.65
2025-12-02,GL,131.15,159.69,130.65
2025-12-03,GL,130.82,159.69,130.65
2025-12-04,GL,130.82,159.69,130.65
2025-12-05,GL,131.37,159.69,130.65
2025-12-01,GLATF,0.37,0.39,0.32
2025-12-02,GLATF,0.38,0.39,0.32
2025-12-03,GLATF,0.3867,0.39,0.32
2025-12-04,GLATF,0.4041,0.39,0.32
2025-12-05,GLATF,0.3827,0.39,0.32
2025-12-01,GLD,389.75,442.59,467.16
2025-12-02,GLD,387.24,442.59,467.16
2025-12-03,GLD,386.88,442.59,467.16
2025-12-04,GLD,387.13,442.59,467.16
2025-12-05,GLD,386.44,442.59,467.16
2025-12-01,GLW,82.9,96.25,104.38
2025-12-02,GLW,83.71,96.25,104.38
2025-12-03,GLW,83.55,96.25,104.38
2025-12-04,GLW,85.45,96.25,104.38
2025-12-05,GLW,85.97,96.25,104.38
2025-12-01,GM,72.95,98.7,103.13
2025-12-02,GM,73.66,98.7,103.13
2025-12-03,GM,74.69,98.7,103.13
2025-12-04,GM,75.29,98.7,103.13
2025-12-05,GM,76.05,98.7,103.13
2025-12-01,GNK,18.88,19.21,19.08
2025-12-02,GNK,18.85,19.21,19.08
2025-12-03,GNK,19.09,19.21,19.08
2025-12-04,GNK,19.09,19.21,19.08
2025-12-05,GNK,19.32,19.21,19.08
2025-12-01,GNRC,149.22,156.62,165.32
2025-12-02,GNRC,155.31,156.62,165.32
2025-12-03,GNRC,159.17,156.62,165.32
2025-12-04,GNRC,163.24,156.62,165.32
2025-12-05,GNRC,162.33,156.62,165.32
2025-12-01,GOOGL,314.89,395.08,410.69
2025-12-02,GOOGL,315.81,395.08,410.69
2025-12-03,GOOGL,319.63,395.08,410.69
2025-12-04,GOOGL,317.62,395.08,410.69
2025-12-05,GOOGL,321.27,395.08,410.69
2025-12-01,GPC,129.95,130.91,131.38
2025-12-02,GPC,128.95,130.91,131.38
2025-12-03,GPC,129.47,130.91,131.38
2025-12-04,GPC,130.33,130.91,131.38
2025-12-05,GPC,130.24,130.91,131.38
2025-12-01,GPN,76.24,78.17,71.65
2025-12-02,GPN,78.69,78.17,71.65
2025-12-03,GPN,79.96,78.17,71.65
2025-12-04,GPN,79.74,78.17,71.65
2025-12-05,GPN,78.85,78.17,71.65
2025-12-01,GREK,66.28,69.77,73.8
2025-12-02,GREK,66.64,69.77,73.8
2025-12-03,GREK,66.37,69.77,73.8
2025-12-04,GREK,66.3,69.77,73.8
2025-12-05,GREK,66.45,69.77,73.8
2025-12-01,GRMN,196.88,203.27,224.06
2025-12-02,GRMN,197.18,203.27,224.06
2025-12-03,GRMN,199.46,203.27,224.06
2025-12-04,GRMN,202.09,203.27,224.06
2025-12-05,GRMN,203.59,203.27,224.06
2025-12-01,GS,810.86,1184.78,1250.78
2025-12-02,GS,815.21,1184.78,1250.78
2025-12-03,GS,836.57,1184.78,1250.78
2025-12-04,GS,837.83,1184.78,1250.78
2025-12-05,GS,854.56,1184.78,1250.78
2025-12-01,GWW,944.87,959.56,995.08
2025-12-02,GWW,961.15,959.56,995.08
2025-12-03,GWW,971.16,959.56,995.08
2025-12-04,GWW,968.91,959.56,995.08
2025-12-05,GWW,975.54,959.56,995.08
2025-12-01,HAL,26.63,30.66,28.09
2025-12-02,HAL,26.91,30.66,28.09
2025-12-03,HAL,27.4,30.66,28.09
2025-12-04,HAL,27.83,30.66,28.09
2025-12-05,HAL,28.45,30.66,28.09
2025-12-01,HAS,82.69,82.45,87.61
2025-12-02,HAS,81.65,82.45,87.61
2025-12-03,HAS,82.47,82.45,87.61
2025-12-04,HAS,81.85,82.45,87.61
2025-12-05,HAS,81.1,82.45,87.61
2025-12-01,HBAN,16.54,22.31,22.89
2025-12-02,HBAN,16.56,22.31,22.89
2025-12-03,HBAN,17.04,22.31,22.89
2025-12-04,HBAN,17.1,22.31,22.89
2025-12-05,HBAN,16.9,22.31,22.89
2025-12-01,HCA,503.0,537.36,558.03
2025-12-02,HCA,500.31,537.36,558.03
2025-12-03,HCA,486.77,537.36,558.03
2025-12-04,HCA,487.66,537.36,558.03
2025-12-05,HCA,486.7,537.36,558.03
2025-12-01,HD,357.33,356.83,376.18
2025-12-02,HD,354.03,356.83,376.18
2025-12-03,HD,357.91,356.83,376.18
2025-12-04,HD,351.17,356.83,376.18
2025-12-05,HD,354.61,356.83,376.18
2025-12-01,HIG,135.5,152.11,161.23
2025-12-02,HIG,135.1,152.11,161.23
2025-12-03,HIG,133.04,152.11,161.23
2025-12-04,HIG,131.86,152.11,161.23
2025-12-05,HIG,129.43,152.11,161.23
2025-12-01,HII,306.65,378.43,371.19
2025-12-02,HII,307.2,378.43,371.19
2025-12-03,HII,309.23,378.43,371.19
2025-12-04,HII,315.88,378.43,371.19
2025-12-05,HII,304.58,378.43,371.19
2025-12-01,HLT,283.04,293.57,303.78
2025-12-02,HLT,281.18,293.57,303.78
2025-12-03,HLT,280.24,293.57,303.78
2025-12-04,HLT,273.45,293.57,303.78
2025-12-05,HLT,272.25,293.57,303.78
2025-12-01,HLX,6.81,7.84,6.97
2025-12-02,HLX,6.98,7.84,6.97
2025-12-03,HLX,7.3,7.84,6.97
2025-12-04,HLX,7.51,7.84,6.97
2025-12-05,HLX,7.33,7.84,6.97
