Ticker,Ticker_name,Exposure,Date,mtd_pct_change
GDX,VANECK:GOLD MINERS,,2025-12-12,0.0292
GDXJ,VANECK:JR GOLD MINERS,,2025-12-12,0.0459
GEOS,GEOSPACE TECHNOLOGIES ,,2025-12-12,0.1822
GGB,GERDAU SA,,2025-12-12,0.0139
GLATF,GLOBAL ATOMIC ,,2025-12-12,0.2123
GNK,GENCO SHIPPING & TRADING LIMITED,,2025-12-12,-0.0375
GREK,GLBL X MSCI GREECE,,2025-12-12,0.0294
HLX,"HELIX ENERGY SOLUTIONS GROUP, INC.",,2025-12-12,0.0541
HYD,VANECK:HIGH YIELD MUNI,,2025-12-12,-0.0022
ICL,ICL GROUP LTD,,2025-12-12,-0.093
INDA,ISHARES:MSCI INDIA,,2025-12-12,-0.0287
IWD,ISHARES:RUSS 1000 VL ETF,,2025-12-12,0.0086
IWF,ISHARES:RUSS 1000 GR ETF,,2025-12-12,-0.0107
IWM,ISHARES:RUSS 2000 ETF,,2025-12-12,0.0205
JNK,SPDR BBG HIGH YIELD BD,,2025-12-12,-0.0059
MCHI,ISHARES:MSCI CHINA,,2025-12-12,-0.0109
MDY,SPDR S&P MIDCAP 400 ETF,,2025-12-12,0.0126
MP,MP MATERIALS CORP,,2025-12-12,-0.0854
MTUM,ISHARES:MSCI USA MOM FCT,,2025-12-12,-0.0032
MUB,ISHARES:NATL MUNI BOND,,2025-12-12,-0.0054
NDX,NASDAQ 100 INDEX,,2025-12-12,-0.0094
NORW,GLBL X MSCI NORWAY ETF,,2025-12-12,0.0157
NOV,NOV INC.,,2025-12-12,0.0671
NQ=F,NASDAQ 100 FUTURES,,2025-12-12,-0.011
OEF,ISHARES:S&P 100,,2025-12-12,-0.0066
PAM,PAMPA ENERGIA SA,,2025-12-12,-0.0249
PBR,BRAZILIAN PETROLEUM  - PETROBRAS,,2025-12-12,-0.0287
PFF,ISHARES:PREF AND INC SEC,,2025-12-12,0.0023
POWA,INVESCO BLOOMBERG PRICING POWER,,2025-12-12,-0.0067
PPLT,ABRDN:PHYSICAL PLATINUM,,2025-12-12,0.0422
QAT,ISHARES:MSCI QATAR,,2025-12-12,0.0233
QQQ,INVESCO QQQ TRUST 1,,2025-12-12,-0.0091
QUAL,ISHARES:MSCI USA QF,,2025-12-12,0.0072
RIG,TRANSOCEAN LTD,,2025-12-12,-0.0635
ROKU,"ROKU, INC.",,2025-12-12,0.1103
RSP,INVESCO S&P500 EWGHT,,2025-12-12,0.0098
RUT,RUSSELL 2000 INDEX,,2025-12-12,0.0204
SBLK,STAR BULK CARRIERS CORP.,,2025-12-12,-0.0819
SCHP,SCHWAB STR:US TIPS,,2025-12-12,-0.0097
SD,"SANDRIDGE ENERGY, INC.",,2025-12-12,0.0354
SDY,SPDR S&P DIVIDEND,,2025-12-12,0.0055
SILJ,ETFMG PRIME JR SILVR MNR,,2025-12-12,0.0586
SLV,ISHARES:SILVER TRUST,,2025-12-12,0.0955
SMH,VANECK:SEMICONDUCTOR,,2025-12-12,0.0052
SOYB,TEUCRIUM:SOYBEAN,,2025-12-12,-0.0458
SPHB,INVESCO S&P500 HI BE,,2025-12-12,0.0442
SPLV,INVESCO S&P500 LOWVL,,2025-12-12,-0.0215
SPX,S&P 500 INDEX,,2025-12-12,-0.0032
SPY,SPDR S&P 500 ETF,,2025-12-12,-0.0024
STLA,STELLANTIS NV,,2025-12-12,0.1051
STNG,SCORPIO TANKERS INC.,,2025-12-12,-0.0931
TAGS,TEUCRIUM:AGRICULTURAL,,2025-12-12,-0.0152
TDW,TIDEWATER INC.,,2025-12-12,0.0315
TECK,TECK RESOURCES LIMITED,,2025-12-12,0.0068
THD,ISHARES:MSCI THAI,,2025-12-12,0.0105
TS,TENARIS SA,,2025-12-12,0.0045
TUR,ISHARES:MSCI TURKEY,,2025-12-12,0.0394
URA,GLBL X URANIUM ETF,,2025-12-12,0.017
URNM,SPROTT URANIUM MINERS,,2025-12-12,0.0205
VAL,VALARIS LIMITED,,2025-12-12,-0.0404
VIX,CBOE MKT VOLATILITY IDX,,2025-12-12,-0.0373
VNM,VANECK:VIETNAM,,2025-12-12,-0.0463
VXN,CBOE NASDAQ MKT VOL NDX,,2025-12-12,-0.026
WEAT,TEUCRIUM:WHEAT,,2025-12-12,-0.0149
XES,SPDR S&P OIL&GAS E&S,,2025-12-12,0.0423
XLB,SEL SECTOR:MATRLS SPDR,,2025-12-12,0.0101
XLC,SEL SECTOR:COMM SVC SPDR,,2025-12-12,0.0101
XLE,SEL SECTOR:ENERGY SPDR,,2025-12-12,0.0063
XLF,SEL SECTOR:FINL S SPDR,,2025-12-12,0.0304
XLI,SEL SECTOR:INDUST SPDR,,2025-12-12,0.0198
XLK,SEL SECTOR:TECH SPDR,,2025-12-12,0.0041
XLP,SEL SECTOR:C STP SPDR,,2025-12-12,0.0006
XLRE,SEL SECTOR:RL EST SPDR,,2025-12-12,-0.0221
XLU,SEL SECTOR:UTIL SPDR,,2025-12-12,-0.0548
XLV,SEL SECTOR:H CARE SPDR,,2025-12-12,-0.0228
XLY,SEL SECTOR:C DSC SPDR,,2025-12-12,0.0209
XOP,SPDR S&P OIL&GAS EXP,,2025-12-12,-0.0171
