Ticker,Ticker_name,Category,Date,model_score,previous_model_score,model_score_daily_change
XLI,SEL SECTOR:INDUST SPDR,Sector & Style ETFs,2026-01-20,-33.0,-43.0,10.0
XLB,SEL SECTOR:MATRLS SPDR,Sector & Style ETFs,2026-01-20,-35.0,-80.0,45.0
SDY,SPDR S&P DIVIDEND,Sector & Style ETFs,2026-01-20,-35.0,-20.0,-15.0
MDY,SPDR S&P MIDCAP 400 ETF,Sector & Style ETFs,2026-01-20,-40.0,-9.0,-31.0
IWM,ISHARES:RUSS 2000 ETF,Sector & Style ETFs,2026-01-20,-43.0,-26.0,-17.0
XLE,SEL SECTOR:ENERGY SPDR,Sector & Style ETFs,2026-01-20,-46.0,-6.0,-40.0
XLP,SEL SECTOR:C STP SPDR,Sector & Style ETFs,2026-01-20,-57.0,-41.0,-16.0
ATO,ATMOS ENERGY ,Utilities,2026-01-20,50.0,22.0,28.0
NRG,"NRG ENERGY, INC.",Utilities,2026-01-20,48.0,11.0,37.0
PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,2026-01-20,34.0,24.0,10.0
AES,THE AES ,Utilities,2026-01-20,34.0,8.0,26.0
ETR,ENTERGY ,Utilities,2026-01-20,28.0,-2.0,30.0
SRE,SEMPRA,Utilities,2026-01-20,16.0,-7.0,23.0
NEE,"NEXTERA ENERGY, INC.",Utilities,2026-01-20,14.0,10.0,4.0
AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",Utilities,2026-01-20,14.0,2.0,12.0
CEG,CONSTELLATION ENERGY,Utilities,2026-01-20,14.0,11.0,3.0
EXC,EXELON ,Utilities,2026-01-20,10.0,-4.0,14.0
CNP,"CENTERPOINT ENERGY, INC.",Utilities,2026-01-20,3.0,-3.0,6.0
AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,2026-01-20,3.0,-10.0,13.0
CMS,CMS ENERGY ,Utilities,2026-01-20,-5.0,-14.0,9.0
EVRG,"EVERGY, INC.",Utilities,2026-01-20,-6.0,-2.0,-4.0
LNT,ALLIANT ENERGY ,Utilities,2026-01-20,-6.0,24.0,-30.0
PCG,PG&E ,Utilities,2026-01-20,-8.0,-47.0,39.0
VST,VISTRA CORP.,Utilities,2026-01-20,-11.0,-11.0,0.0
PNW,PINNACLE WEST CAPITAL ,Utilities,2026-01-20,-14.0,-17.0,3.0
XEL,XCEL ENERGY INC.,Utilities,2026-01-20,-14.0,-14.0,0.0
AEE,AMEREN ,Utilities,2026-01-20,-16.0,-8.0,-8.0
WEC,"WEC ENERGY GROUP, INC.",Utilities,2026-01-20,-18.0,-18.0,0.0
D,"DOMINION ENERGY, INC.",Utilities,2026-01-20,-18.0,5.0,-23.0
PPL,PPL ,Utilities,2026-01-20,-26.0,-26.0,0.0
ES,EVERSOURCE ENERGY,Utilities,2026-01-20,-31.0,-10.0,-21.0
EIX,EDISON INTERNATIONAL,Utilities,2026-01-20,-32.0,-41.0,9.0
DTE,DTE ENERGY COMPANY,Utilities,2026-01-20,-33.0,-41.0,8.0
SO,THE SOUTHERN COMPANY,Utilities,2026-01-20,-34.0,-31.0,-3.0
FE,FIRSTENERGY CORP.,Utilities,2026-01-20,-34.0,-22.0,-12.0
NI,NISOURCE INC.,Utilities,2026-01-20,-38.0,-4.0,-34.0
ED,"CONSOLIDATED EDISON, INC.",Utilities,2026-01-20,-43.0,-19.0,-24.0
DUK,DUKE ENERGY ,Utilities,2026-01-20,-43.0,-21.0,-22.0
VXN,CBOE NASDAQ MKT VOL NDX,Volatility,2026-01-20,-14.0,32.0,-46.0
VIX,CBOE MKT VOLATILITY IDX,Volatility,2026-01-20,-22.0,-4.0,-18.0
TYX,30 Y TSY YLD NDX,Yields,2026-01-20,-31.0,4.0,-35.0
TNX,10 Y TSY YLD NDX,Yields,2026-01-20,-34.0,-31.0,-3.0
FVX,5 YR TSY YLD NDX,Yields,2026-01-20,-51.0,-34.0,-17.0
