Ticker,Ticker_name,Exposure,Date,day_pct_change
FICO,FAIR ISAAC ,Information Technology,2026-01-23,-0.0079
FSLR,"FIRST SOLAR, INC.",Information Technology,2026-01-23,0.0103
FTNT,"FORTINET, INC.",Information Technology,2026-01-23,0.0518
GDDY,GODADDY INC.,Information Technology,2026-01-23,-0.0215
GEN,GEN DIGITAL INC.,Information Technology,2026-01-23,0.0075
GLW,CORNING INC.,Information Technology,2026-01-23,-0.0104
HPE,HEWLETT PACKARD ENTERPRISE COMPANY,Information Technology,2026-01-23,-0.0145
HPQ,HP INC.,Information Technology,2026-01-23,-0.0202
IBM,INTERNATIONAL BUSINESS MACHINES ,Information Technology,2026-01-23,-0.0076
INTC,INTEL ,Information Technology,2026-01-23,-0.1703
INTU,INTUIT INC.,Information Technology,2026-01-23,0.0297
IT,"GARTNER, INC.",Information Technology,2026-01-23,-0.0226
JBL,JABIL INC.,Information Technology,2026-01-23,-0.0064
KEYS,"KEYSIGHT TECHNOLOGIES, INC.",Information Technology,2026-01-23,-0.0129
KLAC,KLA ,Information Technology,2026-01-23,0.0085
LRCX,LAM RESEARCH ,Information Technology,2026-01-23,-0.0125
MCHP,MICROCHIP TECHNOLOGY INC.,Information Technology,2026-01-23,-0.0101
MPWR,"MONOLITHIC POWER SYSTEMS, INC.",Information Technology,2026-01-23,-0.012
MSFT,MICROSOFT ,Information Technology,2026-01-23,0.0328
MSI,"MOTOROLA SOLUTIONS, INC.",Information Technology,2026-01-23,0.0105
MU,"MICRON TECHNOLOGY, INC.",Information Technology,2026-01-23,0.0052
NOW,"SERVICENOW, INC.",Information Technology,2026-01-23,0.0354
NTAP,"NETAPP, INC.",Information Technology,2026-01-23,-0.0184
NVDA,NVIDIA ,Information Technology,2026-01-23,0.0153
NXPI,NXP SEMICONDUCTORS NV,Information Technology,2026-01-23,-0.018
ON,ON SEMICONDUCTOR ,Information Technology,2026-01-23,-0.0173
ORCL,ORACLE ,Information Technology,2026-01-23,-0.0057
PANW,"PALO ALTO NETWORKS, INC.",Information Technology,2026-01-23,-0.0115
PLTR,PALANTIR TECHNOLOGIES INC.,Information Technology,2026-01-23,0.0223
PTC,PTC INC.,Information Technology,2026-01-23,-0.0156
Q,"QNITY ELECTRONICS, INC.",Information Technology,2026-01-23,-0.0268
QCOM,QUALCOMM INC.,Information Technology,2026-01-23,-0.0125
ROP,"ROPER TECHNOLOGIES, INC.",Information Technology,2026-01-23,0.0003
SMCI,"SUPER MICRO COMPUTER, INC.",Information Technology,2026-01-23,-0.0231
SNDK,SANDISK CORPORATION,Information Technology,2026-01-23,-0.0588
SNPS,"SYNOPSYS, INC.",Information Technology,2026-01-23,-0.0159
STX,SEAGATE TECHNOLOGY HOLDINGS,Information Technology,2026-01-23,-0.0012
SWKS,"SKYWORKS SOLUTIONS, INC.",Information Technology,2026-01-23,-0.0119
TDY,TELEDYNE TECHNOLOGIES INC.,Information Technology,2026-01-23,-0.0176
TEL,TE CONNECTIVITY LTD,Information Technology,2026-01-23,-0.0325
TER,"TERADYNE, INC.",Information Technology,2026-01-23,0.0002
TRMB,TRIMBLE INC.,Information Technology,2026-01-23,-0.0041
TXN,TEXAS INSTRUMENTS INC.,Information Technology,2026-01-23,-0.0086
TYL,"TYLER TECHNOLOGIES, INC.",Information Technology,2026-01-23,-0.0132
VRSN,"VERISIGN, INC.",Information Technology,2026-01-23,-0.0036
WDAY,"WORKDAY, INC.",Information Technology,2026-01-23,0.0057
WDC,WESTERN DIGITAL ,Information Technology,2026-01-23,-0.0284
ZBRA,ZEBRA TECHNOLOGIES ,Information Technology,2026-01-23,-0.0255
ALB,ALBEMARLE ,Materials,2026-01-23,0.0063
AMCR,AMCOR PLC,Materials,2026-01-23,0.0353
APD,"AIR PRODUCTS AND CHEMICALS, INC.",Materials,2026-01-23,-0.0102
AVY,AVERY DENNISON ,Materials,2026-01-23,0.008
BALL,BALL ,Materials,2026-01-23,0.019
CF,"CF INDUSTRIES HOLDINGS, INC.",Materials,2026-01-23,0.0353
CRH,CRH PUBLIC LIMITED COMPANY,Materials,2026-01-23,-0.0133
CTVA,"CORTEVA, INC.",Materials,2026-01-23,0.002
DD,"DUPONT DE NEMOURS, INC.",Materials,2026-01-23,0.008
DOW,DOW INC.,Materials,2026-01-23,-0.0028
ECL,ECOLAB INC.,Materials,2026-01-23,0.0015
FCX,FREEPORT-MCMORAN INC.,Materials,2026-01-23,0.0265
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,Materials,2026-01-23,0.0148
IP,INTERNATIONAL PAPER COMPANY,Materials,2026-01-23,0.0287
LIN,LINDE PUBLIC LIMITED COMPANY,Materials,2026-01-23,0.0133
LYB,LYONDELLBASELL INDUSTRIES NV,Materials,2026-01-23,-0.0107
MLM,"MARTIN MARIETTA MATERIALS, INC.",Materials,2026-01-23,-0.004
MOS,THE MOSAIC COMPANY,Materials,2026-01-23,0.0224
NEM,NEWMONT ,Materials,2026-01-23,0.0215
NUE,NUCOR ,Materials,2026-01-23,0.0077
PKG,PACKAGING  OF AMERICA,Materials,2026-01-23,0.0303
PPG,"PPG INDUSTRIES, INC.",Materials,2026-01-23,-0.0142
SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,2026-01-23,-0.006
STLD,"STEEL DYNAMICS, INC.",Materials,2026-01-23,0.014
SW,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,Materials,2026-01-23,0.0483
VMC,VULCAN MATERIALS COMPANY,Materials,2026-01-23,-0.0106
AMT,AMERICAN TOWER ,Real Estate,2026-01-23,0.0102
ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",Real Estate,2026-01-23,0.0275
AVB,"AVALONBAY COMMUNITIES, INC.",Real Estate,2026-01-23,0.0171
BXP,"BOSTON PROPERTIES, INC.",Real Estate,2026-01-23,0.0014
CBRE,"CBRE GROUP, INC.",Real Estate,2026-01-23,-0.0055
CCI,CROWN CASTLE INC.,Real Estate,2026-01-23,0.0048
CPT,CAMDEN PROPERTY TRUST,Real Estate,2026-01-23,0.0131
CSGP,"COSTAR GROUP, INC.",Real Estate,2026-01-23,-0.01
DLR,"DIGITAL REALTY TRUST, INC.",Real Estate,2026-01-23,0.0028
DOC,"HEALTHDOC PROPERTIES, INC.",Real Estate,2026-01-23,0.0163
EQIX,"EQUINIX, INC.",Real Estate,2026-01-23,-0.0019
EQR,EQUITY RESIDENTIAL,Real Estate,2026-01-23,0.0185
ESS,"ESSEX PROPERTY TRUST, INC.",Real Estate,2026-01-23,0.0045
EXR,EXTRA SPACE STORAGE INC.,Real Estate,2026-01-23,-0.0156
FRT,FEDERAL REALTY INVESTMENT TRUST,Real Estate,2026-01-23,0.0011
HST,"HOST HOTELS & RESORTS, INC.",Real Estate,2026-01-23,-0.0058
INVH,INVITATION HOMES INC.,Real Estate,2026-01-23,0.0063
IRM,IRON MOUNTAIN INC.,Real Estate,2026-01-23,-0.0028
KIM,KIMCO REALTY .,Real Estate,2026-01-23,0.0096
MAA,"MID-AMERICA APARTMENT COMMUNITIES, INC.",Real Estate,2026-01-23,0.0084
O,REALTY INCOME ,Real Estate,2026-01-23,-0.0018
PLD,"PROLOGIS, INC.",Real Estate,2026-01-23,0.0038
PSA,PUBLIC STORAGE.,Real Estate,2026-01-23,-0.0138
REG,REGENCY CENTERS ,Real Estate,2026-01-23,0.004
SBAC,SBA COMMUNICATIONS ,Real Estate,2026-01-23,0.0101
SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,2026-01-23,-0.002
UDR,"UDR, INC.",Real Estate,2026-01-23,0.0045
VICI,VICI PROPERTIES INC.,Real Estate,2026-01-23,0.0124
VTR,"VENTAS, INC.",Real Estate,2026-01-23,0.0054
WELL,WELLTOWER INC.,Real Estate,2026-01-23,0.0095
WY,WEYERHAEUSER COMPANY,Real Estate,2026-01-23,-0.0045
DXY,US DOLLAR INDEX,USD,2026-01-23,-0.0089
AEE,AMEREN ,Utilities,2026-01-23,-0.0056
AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",Utilities,2026-01-23,-0.0047
AES,THE AES ,Utilities,2026-01-23,-0.0246
ATO,ATMOS ENERGY ,Utilities,2026-01-23,-0.0004
AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,2026-01-23,-0.0141
CEG,CONSTELLATION ENERGY,Utilities,2026-01-23,0.006
CMS,CMS ENERGY ,Utilities,2026-01-23,-0.0038
CNP,"CENTERPOINT ENERGY, INC.",Utilities,2026-01-23,-0.0023
D,"DOMINION ENERGY, INC.",Utilities,2026-01-23,-0.0055
DTE,DTE ENERGY COMPANY,Utilities,2026-01-23,-0.0064
DUK,DUKE ENERGY ,Utilities,2026-01-23,-0.0024
ED,"CONSOLIDATED EDISON, INC.",Utilities,2026-01-23,0.0067
EIX,EDISON INTERNATIONAL,Utilities,2026-01-23,0.0005
ES,EVERSOURCE ENERGY,Utilities,2026-01-23,-0.0123
ETR,ENTERGY ,Utilities,2026-01-23,-0.0037
EVRG,"EVERGY, INC.",Utilities,2026-01-23,-0.0071
EXC,EXELON ,Utilities,2026-01-23,-0.0121
FE,FIRSTENERGY CORP.,Utilities,2026-01-23,-0.0104
LNT,ALLIANT ENERGY ,Utilities,2026-01-23,-0.0006
NEE,"NEXTERA ENERGY, INC.",Utilities,2026-01-23,-0.0031
NI,NISOURCE INC.,Utilities,2026-01-23,-0.0025
NRG,"NRG ENERGY, INC.",Utilities,2026-01-23,-0.0118
PCG,PG&E ,Utilities,2026-01-23,-0.0099
PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,2026-01-23,-0.0141
PNW,PINNACLE WEST CAPITAL ,Utilities,2026-01-23,-0.0027
PPL,PPL ,Utilities,2026-01-23,-0.0115
SO,THE SOUTHERN COMPANY,Utilities,2026-01-23,0.0003
SRE,SEMPRA,Utilities,2026-01-23,0.0022
VST,VISTRA CORP.,Utilities,2026-01-23,-0.0015
WEC,"WEC ENERGY GROUP, INC.",Utilities,2026-01-23,-0.0023
XEL,XCEL ENERGY INC.,Utilities,2026-01-23,-0.0112
FVX,5 YR TSY YLD NDX,Yields,2026-01-23,-0.0026
TNX,10 Y TSY YLD NDX,Yields,2026-01-23,-0.0024
TYX,30 Y TSY YLD NDX,Yields,2026-01-23,-0.0041
ASC,ARDMORE SHIPPING ,,2026-01-23,0.0034
BTC=F,BITCOIN FUTURES,,2026-01-23,-0.0037
BTI,BRITISH AMERICAN TOBACCO P.L.C.,,2026-01-23,0.0161
BTU,PEABODY ENERGY ,,2026-01-23,-0.0145
CALM,"CAL-MAINE FOODS, INC.",,2026-01-23,-0.0131
CANE,TEUCRIUM:SUGAR,,2026-01-23,-0.0104
CCJ,CAMECO ,,2026-01-23,0.0178
CIVI,"CIVITAS RESOURCES, INC.",,2026-01-23,-0.0073
CMBT,CMB.TECH NV,,2026-01-23,0.0141
CMRE,COSTAMARE INC.,,2026-01-23,-0.0006
CNR,"CORE NATURAL RESOURCES, INC.",,2026-01-23,-0.0153
COMT,ISHARES:GSCI COMM DYN RS,,2026-01-23,0.0179
CORN,TEUCRIUM:CORN,,2026-01-23,0.0134
CPER,UNITED STATES COPPER IDX,,2026-01-23,0.0241
CRESY,CRESUD INC.,,2026-01-23,-0.0117
DBA,INVESCO DB MS AGRI,,2026-01-23,0.0055
DBB,INVESCO DB MS BMTL,,2026-01-23,0.0172
DBC,INVESCO DB CM IDX,,2026-01-23,0.0185
DHT,"DHT HOLDINGS, INC.",,2026-01-23,0.0313
DIA,SPDR DOW JONES INDUS AVG,,2026-01-23,-0.0056
DJI,DOW JONES INDUSTRIAL AVG INDEX,,2026-01-23,-0.0058
EC,ECOPETROL SA,,2026-01-23,0.0246
ECH,ISHARES:MSCI CHILE,,2026-01-23,0.0048
EDEN,ISHARES:MSCI DENMARK,,2026-01-23,0.0007
EFNL,ISHARES:MSCI FINLAND,,2026-01-23,0.0026
EIDO,ISHARES:MSCI INDONESIA,,2026-01-23,-0.0021
EIRL,ISHARES:MSCI IRELAND,,2026-01-23,-0.0086
EIS,ISHARES:MSCI ISRAEL,,2026-01-23,0.0081
ENZL,ISHARES:MSCI NEW ZLND,,2026-01-23,-0.003
EPHE,ISHARES:MSCI PHILIPPINES,,2026-01-23,-0.0053
EPOL,ISHARES:MSCI POLAND,,2026-01-23,-0.0099
EPU,ISHARES:MSCI PERU,,2026-01-23,0.0253
ES=F,E-MINI S&P 500 FUTURES,,2026-01-23,-0.0017
EWA,ISHARES:MSCI AUSTRALIA,,2026-01-23,0.0115
EWC,ISHARES:MSCI CANADA,,2026-01-23,0.0103
EWD,ISHARES:MSCI SWEDEN,,2026-01-23,0.0124
EWG,ISHARES:MSCI GERMANY,,2026-01-23,0.0088
EWH,ISHARES:MSCI HONG KONG,,2026-01-23,-0.0004
EWI,ISHARES:MSCI ITALY,,2026-01-23,0.0026
EWJ,ISHARES:MSCI JAPAN,,2026-01-23,-0.0035
EWK,ISHARES:MSCI BELGIUM,,2026-01-23,0.0059
EWL,ISHARES:MSCI SWITZERLAND,,2026-01-23,0.0046
EWM,ISHARES:MSCI MALAYSIA,,2026-01-23,0.0123
EWN,ISHARES:MSCI NETHERLANDS,,2026-01-23,0.0031
EWO,ISHARES:MSCI AUSTRIA,,2026-01-23,0.0
EWP,ISHARES:MSCI SPAIN,,2026-01-23,0.0038
EWQ,ISHARES:MSCI FRANCE,,2026-01-23,0.0078
EWS,ISHARES:MSCI SINGAPORE,,2026-01-23,0.0178
EWT,ISHARES:MSCI TAIWAN,,2026-01-23,0.0214
EWU,ISHARES:MSCI UK,,2026-01-23,0.0111
EWW,ISHARES:MSCI MEXICO,,2026-01-23,0.0044
EWY,ISHARES:MSCI S KOREA,,2026-01-23,0.0171
EWZ,ISHARES:MSCI BRAZIL,,2026-01-23,0.0178
FRO,FRONTLINE PLC,,2026-01-23,0.0296
FTI,TECHNIPFMC PLC,,2026-01-23,0.0054
FXA,INVESCO:AU DOLLAR,,2026-01-23,0.0081
FXB,INVESCO:GBP STERLING,,2026-01-23,0.0103
FXC,INVESCO:CANADIAN DOLLAR,,2026-01-23,0.0068
FXE,INVESCO:EURO,,2026-01-23,0.0065
FXY,INVESCO:JAPANESE YEN,,2026-01-23,0.0174
GDX,VANECK:GOLD MINERS,,2026-01-23,0.0176
GDXJ,VANECK:JR GOLD MINERS,,2026-01-23,0.0207
GEOS,GEOSPACE TECHNOLOGIES ,,2026-01-23,-0.0968
GGB,GERDAU SA,,2026-01-23,0.0068
GLATF,GLOBAL ATOMIC ,,2026-01-23,0.0492
GNK,GENCO SHIPPING & TRADING LIMITED,,2026-01-23,-0.0025
GREK,GLBL X MSCI GREECE,,2026-01-23,0.0007
HLX,"HELIX ENERGY SOLUTIONS GROUP, INC.",,2026-01-23,-0.0144
HYD,VANECK:HIGH YIELD MUNI,,2026-01-23,0.0004
ICL,ICL GROUP LTD,,2026-01-23,0.0037
INDA,ISHARES:MSCI INDIA,,2026-01-23,-0.0108
IWD,ISHARES:RUSS 1000 VL ETF,,2026-01-23,-0.0056
IWF,ISHARES:RUSS 1000 GR ETF,,2026-01-23,0.0049
IWM,ISHARES:RUSS 2000 ETF,,2026-01-23,-0.0185
JNK,SPDR BBG HIGH YIELD BD,,2026-01-23,-0.0005
MCHI,ISHARES:MSCI CHINA,,2026-01-23,-0.0006
MDY,SPDR S&P MIDCAP 400 ETF,,2026-01-23,-0.0101
MP,MP MATERIALS CORP,,2026-01-23,0.0177
MTUM,ISHARES:MSCI USA MOM FCT,,2026-01-23,-0.0023
MUB,ISHARES:NATL MUNI BOND,,2026-01-23,0.0011
NDX,NASDAQ 100 INDEX,,2026-01-23,0.0034
NORW,GLBL X MSCI NORWAY ETF,,2026-01-23,0.014
NOV,NOV INC.,,2026-01-23,-0.0049
NQ=F,NASDAQ 100 FUTURES,,2026-01-23,0.0019
OEF,ISHARES:S&P 100,,2026-01-23,0.0013
PAM,PAMPA ENERGIA SA,,2026-01-23,0.0094
PBR,BRAZILIAN PETROLEUM  - PETROBRAS,,2026-01-23,0.037
PFF,ISHARES:PREF AND INC SEC,,2026-01-23,-0.0009
POWA,INVESCO BLOOMBERG PRICING POWER,,2026-01-23,-0.0005
PPLT,ABRDN:PHYSICAL PLATINUM,,2026-01-23,0.0489
QAT,ISHARES:MSCI QATAR,,2026-01-23,-0.004
QQQ,INVESCO QQQ TRUST 1,,2026-01-23,0.0032
QUAL,ISHARES:MSCI USA QF,,2026-01-23,0.0002
RIG,TRANSOCEAN LTD,,2026-01-23,0.0277
ROKU,"ROKU, INC.",,2026-01-23,-0.0093
RSP,INVESCO S&P500 EWGHT,,2026-01-23,-0.0045
RUT,RUSSELL 2000 INDEX,,2026-01-23,-0.0182
SBLK,STAR BULK CARRIERS CORP.,,2026-01-23,-0.0023
SCHP,SCHWAB STR:US TIPS,,2026-01-23,0.0023
SD,"SANDRIDGE ENERGY, INC.",,2026-01-23,0.0145
SDY,SPDR S&P DIVIDEND,,2026-01-23,-0.0029
SILJ,ETFMG PRIME JR SILVR MNR,,2026-01-23,0.0295
SLV,ISHARES:SILVER TRUST,,2026-01-23,0.0663
SMH,VANECK:SEMICONDUCTOR,,2026-01-23,-0.0068
SOYB,TEUCRIUM:SOYBEAN,,2026-01-23,0.005
SPHB,INVESCO S&P500 HI BE,,2026-01-23,-0.0093
SPLV,INVESCO S&P500 LOWVL,,2026-01-23,-0.001
SPX,S&P 500 INDEX,,2026-01-23,0.0003
SPY,SPDR S&P 500 ETF,,2026-01-23,0.0004
STLA,STELLANTIS NV,,2026-01-23,-0.0051
STNG,SCORPIO TANKERS INC.,,2026-01-23,0.0252
TAGS,TEUCRIUM:AGRICULTURAL,,2026-01-23,0.0079
TDW,TIDEWATER INC.,,2026-01-23,0.0184
TECK,TECK RESOURCES LIMITED,,2026-01-23,0.0345
THD,ISHARES:MSCI THAI,,2026-01-23,0.005
TS,TENARIS SA,,2026-01-23,0.0016
TUR,ISHARES:MSCI TURKEY,,2026-01-23,0.009
URA,GLBL X URANIUM ETF,,2026-01-23,0.0078
URNM,SPROTT URANIUM MINERS,,2026-01-23,0.0086
UUP,INVESCO DB USD IDX BL,,2026-01-23,-0.0088
VAL,VALARIS LIMITED,,2026-01-23,-0.0015
VIX,CBOE MKT VOLATILITY IDX,,2026-01-23,0.0288
VNM,VANECK:VIETNAM,,2026-01-23,-0.0107
VXN,CBOE NASDAQ MKT VOL NDX,,2026-01-23,0.0144
WEAT,TEUCRIUM:WHEAT,,2026-01-23,0.0217
XES,SPDR S&P OIL&GAS E&S,,2026-01-23,-0.0063
XLB,SEL SECTOR:MATRLS SPDR,,2026-01-23,0.0091
XLC,SEL SECTOR:COMM SVC SPDR,,2026-01-23,0.0061
XLE,SEL SECTOR:ENERGY SPDR,,2026-01-23,0.0057
XLF,SEL SECTOR:FINL S SPDR,,2026-01-23,-0.0138
XLI,SEL SECTOR:INDUST SPDR,,2026-01-23,-0.0077
XLK,SEL SECTOR:TECH SPDR,,2026-01-23,0.0014
XLP,SEL SECTOR:C STP SPDR,,2026-01-23,0.0078
XLRE,SEL SECTOR:RL EST SPDR,,2026-01-23,0.0027
XLU,SEL SECTOR:UTIL SPDR,,2026-01-23,-0.0035
XLV,SEL SECTOR:H CARE SPDR,,2026-01-23,-0.0051
XLY,SEL SECTOR:C DSC SPDR,,2026-01-23,0.0042
XOP,SPDR S&P OIL&GAS EXP,,2026-01-23,0.0051
