Date,Ticker,daily_return_pct,daily_return_avg_pct,daily_return_hi_pct,daily_return_lo_pct
2025-12-04,CME,-0.0042,-0.0074,-0.0041,-0.0106
2025-12-05,CME,-0.0085,-0.0074,-0.0041,-0.0106
2025-12-02,CMG,-0.0029,-0.0022,0.0038,-0.0082
2025-12-03,CMG,-0.0062,-0.0022,0.0038,-0.0082
2025-12-04,CMG,0.0065,-0.0022,0.0038,-0.0082
2025-12-05,CMG,-0.0061,-0.0022,0.0038,-0.0082
2025-12-02,CMI,0.0108,0.0073,0.013,0.0015
2025-12-03,CMI,0.0126,0.0073,0.013,0.0015
2025-12-04,CMI,0.0058,0.0073,0.013,0.0015
2025-12-05,CMI,-0.0002,0.0073,0.013,0.0015
2025-12-02,CMRE,0.0187,0.0096,0.0246,-0.0054
2025-12-03,CMRE,0.0202,0.0096,0.0246,-0.0054
2025-12-04,CMRE,0.0118,0.0096,0.0246,-0.0054
2025-12-05,CMRE,-0.0122,0.0096,0.0246,-0.0054
2025-12-02,CMS,-0.0071,-0.0072,-0.0062,-0.0081
2025-12-03,CMS,-0.0062,-0.0072,-0.0062,-0.0081
2025-12-04,CMS,-0.0068,-0.0072,-0.0062,-0.0081
2025-12-05,CMS,-0.0085,-0.0072,-0.0062,-0.0081
2025-12-02,CNC,0.0243,0.003,0.0186,-0.0125
2025-12-04,CNC,0.001,0.003,0.0186,-0.0125
2025-12-05,CNC,-0.0131,0.003,0.0186,-0.0125
2025-12-02,CNP,-0.0199,-0.0045,0.0063,-0.0152
2025-12-03,CNP,0.0008,-0.0045,0.0063,-0.0152
2025-12-04,CNP,0.0042,-0.0045,0.0063,-0.0152
2025-12-05,CNP,-0.0029,-0.0045,0.0063,-0.0152
2025-12-02,CNR,0.0063,0.019,0.0499,-0.0119
2025-12-03,CNR,0.0626,0.019,0.0499,-0.0119
2025-12-04,CNR,0.0164,0.019,0.0499,-0.0119
2025-12-05,CNR,-0.0092,0.019,0.0499,-0.0119
2025-12-02,COF,0.0165,0.0115,0.0169,0.0061
2025-12-03,COF,0.0145,0.0115,0.0169,0.0061
2025-12-04,COF,0.0109,0.0115,0.0169,0.0061
2025-12-05,COF,0.0042,0.0115,0.0169,0.0061
2025-12-02,COIN,0.0132,0.0097,0.0405,-0.0211
2025-12-03,COIN,0.0519,0.0097,0.0405,-0.0211
2025-12-04,COIN,-0.0104,0.0097,0.0405,-0.0211
2025-12-05,COIN,-0.0158,0.0097,0.0405,-0.0211
2025-12-02,COMT,-0.0037,0.0023,0.0063,-0.0018
2025-12-03,COMT,0.0032,0.0023,0.0063,-0.0018
2025-12-04,COMT,0.004,0.0023,0.0063,-0.0018
2025-12-05,COMT,0.0055,0.0023,0.0063,-0.0018
2025-12-02,COO,-0.0203,0.013,0.0454,-0.0194
2025-12-03,COO,0.0018,0.013,0.0454,-0.0194
2025-12-04,COO,0.0138,0.013,0.0454,-0.0194
2025-12-05,COO,0.0567,0.013,0.0454,-0.0194
2025-12-02,COP,-0.0107,0.0095,0.0257,-0.0068
2025-12-03,COP,0.0282,0.0095,0.0257,-0.0068
2025-12-04,COP,0.0143,0.0095,0.0257,-0.0068
2025-12-05,COP,0.0061,0.0095,0.0257,-0.0068
2025-12-02,COR,-0.0262,-0.0143,0.0107,-0.0393
2025-12-03,COR,-0.0438,-0.0143,0.0107,-0.0393
2025-12-04,COR,0.0069,-0.0143,0.0107,-0.0393
2025-12-05,COR,0.006,-0.0143,0.0107,-0.0393
2025-12-02,CORN,0.008,-0.0007,0.0086,-0.0101
2025-12-03,CORN,-0.0133,-0.0007,0.0086,-0.0101
2025-12-04,CORN,0.0045,-0.0007,0.0086,-0.0101
2025-12-05,CORN,-0.0022,-0.0007,0.0086,-0.0101
2025-12-02,COST,0.011,-0.0047,0.0122,-0.0215
2025-12-03,COST,0.0002,-0.0047,0.0122,-0.0215
2025-12-04,COST,-0.0286,-0.0047,0.0122,-0.0215
2025-12-05,COST,-0.0013,-0.0047,0.0122,-0.0215
2025-12-02,CPAY,-0.0045,0.0121,0.0364,-0.0122
2025-12-03,CPAY,0.0167,0.0121,0.0364,-0.0122
2025-12-04,CPAY,-0.0083,0.0121,0.0364,-0.0122
2025-12-05,CPAY,0.0446,0.0121,0.0364,-0.0122
2025-12-02,CPB,-0.0229,-0.0081,0.0059,-0.0221
2025-12-03,CPB,-0.0017,-0.0081,0.0059,-0.0221
2025-12-04,CPB,-0.0161,-0.0081,0.0059,-0.0221
2025-12-05,CPB,0.0082,-0.0081,0.0059,-0.0221
2025-12-02,CPER,-0.0046,0.0082,0.0245,-0.0081
2025-12-03,CPER,0.0277,0.0082,0.0245,-0.0081
2025-12-04,CPER,-0.0058,0.0082,0.0245,-0.0081
2025-12-05,CPER,0.0155,0.0082,0.0245,-0.0081
2025-12-02,CPRT,-0.0049,-0.0028,-0.0012,-0.0043
2025-12-03,CPRT,-0.0028,-0.0028,-0.0012,-0.0043
2025-12-04,CPRT,-0.0013,-0.0028,-0.0012,-0.0043
2025-12-05,CPRT,-0.0021,-0.0028,-0.0012,-0.0043
2025-12-02,CPT,-0.0006,-0.0052,-0.0013,-0.009
2025-12-03,CPT,-0.0042,-0.0052,-0.0013,-0.009
2025-12-04,CPT,-0.0099,-0.0052,-0.0013,-0.009
2025-12-05,CPT,-0.006,-0.0052,-0.0013,-0.009
2025-12-02,CRESY,-0.0139,0.0,0.024,-0.024
2025-12-03,CRESY,0.0353,0.0,0.024,-0.024
2025-12-04,CRESY,-0.0051,0.0,0.024,-0.024
2025-12-05,CRESY,-0.0163,0.0,0.024,-0.024
2025-12-02,CRL,-0.0076,0.0118,0.042,-0.0184
2025-12-03,CRL,0.0567,0.0118,0.042,-0.0184
2025-12-04,CRL,-0.0034,0.0118,0.042,-0.0184
2025-12-05,CRL,0.0015,0.0118,0.042,-0.0184
2025-12-02,CRM,0.0081,0.0287,0.0488,0.0086
2025-12-03,CRM,0.0171,0.0287,0.0488,0.0086
2025-12-04,CRM,0.0366,0.0287,0.0488,0.0086
2025-12-05,CRM,0.053,0.0287,0.0488,0.0086
2025-12-02,CRWD,0.0246,0.0041,0.0241,-0.016
2025-12-03,CRWD,0.0148,0.0041,0.0241,-0.016
2025-12-04,CRWD,-0.0211,0.0041,0.0241,-0.016
2025-12-05,CRWD,-0.0021,0.0041,0.0241,-0.016
2025-12-02,CSCO,0.0109,0.0063,0.012,0.0005
2025-12-03,CSCO,0.0114,0.0063,0.012,0.0005
2025-12-04,CSCO,0.0001,0.0063,0.012,0.0005
2025-12-05,CSCO,0.0027,0.0063,0.012,0.0005
2025-12-02,CSGP,0.0026,0.0,0.01,-0.01
2025-12-03,CSGP,0.012,0.0,0.01,-0.01
2025-12-04,CSGP,-0.012,0.0,0.01,-0.01
2025-12-05,CSGP,-0.0026,0.0,0.01,-0.01
2025-12-02,CSX,0.0034,0.0103,0.0222,-0.0016
2025-12-03,CSX,0.028,0.0103,0.0222,-0.0016
2025-12-04,CSX,0.0064,0.0103,0.0222,-0.0016
2025-12-05,CSX,0.0033,0.0103,0.0222,-0.0016
2025-12-02,CTAS,-0.0067,0.0018,0.0113,-0.0077
2025-12-03,CTAS,0.0028,0.0018,0.0113,-0.0077
2025-12-04,CTAS,-0.0037,0.0018,0.0113,-0.0077
2025-12-05,CTAS,0.0148,0.0018,0.0113,-0.0077
2025-12-02,CTRA,-0.0208,0.0042,0.0247,-0.0163
2025-12-03,CTRA,0.0292,0.0042,0.0247,-0.0163
2025-12-04,CTRA,0.0066,0.0042,0.0247,-0.0163
2025-12-05,CTRA,0.0018,0.0042,0.0247,-0.0163
2025-12-02,CTSH,0.0034,0.0105,0.0178,0.0032
2025-12-03,CTSH,0.02,0.0105,0.0178,0.0032
2025-12-04,CTSH,0.0121,0.0105,0.0178,0.0032
2025-12-05,CTSH,0.0065,0.0105,0.0178,0.0032
2025-12-02,CTVA,-0.0141,-0.002,0.0103,-0.0143
2025-12-03,CTVA,-0.0046,-0.002,0.0103,-0.0143
2025-12-04,CTVA,0.0152,-0.002,0.0103,-0.0143
2025-12-05,CTVA,-0.0044,-0.002,0.0103,-0.0143
2025-12-02,CVS,-0.0187,-0.011,0.0133,-0.0352
2025-12-03,CVS,-0.0338,-0.011,0.0133,-0.0352
2025-12-04,CVS,0.0233,-0.011,0.0133,-0.0352
2025-12-05,CVS,-0.0146,-0.011,0.0133,-0.0352
2025-12-02,CVX,-0.015,-0.0041,0.0085,-0.0167
2025-12-03,CVX,0.0089,-0.0041,0.0085,-0.0167
2025-12-04,CVX,0.0044,-0.0041,0.0085,-0.0167
2025-12-05,CVX,-0.0148,-0.0041,0.0085,-0.0167
2025-12-02,D,-0.0074,-0.0096,-0.0008,-0.0184
2025-12-03,D,-0.0053,-0.0096,-0.0008,-0.0184
2025-12-04,D,-0.0032,-0.0096,-0.0008,-0.0184
2025-12-05,D,-0.0226,-0.0096,-0.0008,-0.0184
2025-12-02,DAL,0.0154,0.0114,0.03,-0.0072
2025-12-03,DAL,0.0361,0.0114,0.03,-0.0072
2025-12-04,DAL,-0.0037,0.0114,0.03,-0.0072
2025-12-05,DAL,-0.0021,0.0114,0.03,-0.0072
2025-12-02,DASH,0.0555,0.0231,0.0484,-0.0023
2025-12-03,DASH,0.0253,0.0231,0.0484,-0.0023
2025-12-04,DASH,-0.0058,0.0231,0.0484,-0.0023
2025-12-05,DASH,0.0172,0.0231,0.0484,-0.0023
2025-12-02,DAY,-0.0001,-0.0002,0.0001,-0.0005
2025-12-03,DAY,-0.0001,-0.0002,0.0001,-0.0005
2025-12-04,DAY,0.0001,-0.0002,0.0001,-0.0005
2025-12-05,DAY,-0.0006,-0.0002,0.0001,-0.0005
2025-12-02,DBA,0.0046,0.0022,0.0046,-0.0002
2025-12-03,DBA,-0.0011,0.0022,0.0046,-0.0002
2025-12-04,DBA,0.003,0.0022,0.0046,-0.0002
2025-12-05,DBA,0.0023,0.0022,0.0046,-0.0002
2025-12-02,DBB,-0.0055,0.0048,0.0147,-0.0051
2025-12-03,DBB,0.016,0.0048,0.0147,-0.0051
2025-12-04,DBB,-0.0013,0.0048,0.0147,-0.0051
2025-12-05,DBB,0.0099,0.0048,0.0147,-0.0051
2025-12-02,DBC,-0.0043,0.0023,0.0069,-0.0023
2025-12-03,DBC,0.0048,0.0023,0.0069,-0.0023
2025-12-04,DBC,0.0026,0.0023,0.0069,-0.0023
2025-12-05,DBC,0.006,0.0023,0.0069,-0.0023
2025-12-02,DD,-0.0098,0.0038,0.0148,-0.0073
2025-12-03,DD,0.0035,0.0038,0.0148,-0.0073
2025-12-04,DD,0.004,0.0038,0.0148,-0.0073
2025-12-05,DD,0.0173,0.0038,0.0148,-0.0073
2025-12-02,DDOG,-0.009,-0.0104,-0.0046,-0.0163
2025-12-03,DDOG,-0.0042,-0.0104,-0.0046,-0.0163
2025-12-04,DDOG,-0.0182,-0.0104,-0.0046,-0.0163
2025-12-05,DDOG,-0.0104,-0.0104,-0.0046,-0.0163
2025-12-02,DE,0.0022,0.0038,0.0216,-0.014
2025-12-03,DE,0.027,0.0038,0.0216,-0.014
2025-12-04,DE,0.0025,0.0038,0.0216,-0.014
2025-12-05,DE,-0.0164,0.0038,0.0216,-0.014
2025-12-02,DECK,-0.0027,0.0204,0.0389,0.0019
2025-12-03,DECK,0.0349,0.0204,0.0389,0.0019
2025-12-04,DECK,0.0135,0.0204,0.0389,0.0019
2025-12-05,DECK,0.0358,0.0204,0.0389,0.0019
2025-12-02,DELL,0.0292,0.0129,0.0393,-0.0135
2025-12-03,DELL,-0.0171,0.0129,0.0393,-0.0135
2025-12-04,DELL,0.0401,0.0129,0.0393,-0.0135
2025-12-05,DELL,-0.0006,0.0129,0.0393,-0.0135
2025-12-02,DG,0.0063,0.0504,0.1155,-0.0147
2025-12-03,DG,-0.0013,0.0504,0.1155,-0.0147
2025-12-04,DG,0.1401,0.0504,0.1155,-0.0147
2025-12-05,DG,0.0565,0.0504,0.1155,-0.0147
2025-12-02,DGX,-0.0066,-0.0017,0.0062,-0.0096
2025-12-03,DGX,0.0003,-0.0017,0.0062,-0.0096
2025-12-04,DGX,0.0086,-0.0017,0.0062,-0.0096
2025-12-05,DGX,-0.0091,-0.0017,0.0062,-0.0096
2025-12-02,DHI,0.0069,0.0023,0.0316,-0.027
2025-12-03,DHI,0.0413,0.0023,0.0316,-0.027
2025-12-04,DHI,-0.0259,0.0023,0.0316,-0.027
2025-12-05,DHI,-0.0131,0.0023,0.0316,-0.027
2025-12-02,DHR,0.0109,0.0024,0.0108,-0.0061
2025-12-03,DHR,0.0083,0.0024,0.0108,-0.0061
2025-12-04,DHR,-0.0058,0.0024,0.0108,-0.0061
2025-12-05,DHR,-0.0039,0.0024,0.0108,-0.0061
2025-12-02,DHT,-0.0047,-0.0027,0.0056,-0.011
2025-12-03,DHT,0.0062,-0.0027,0.0056,-0.011
2025-12-04,DHT,-0.0132,-0.0027,0.0056,-0.011
2025-12-05,DHT,0.0008,-0.0027,0.0056,-0.011
2025-12-02,DIA,0.0041,0.0035,0.0075,-0.0004
2025-12-03,DIA,0.0087,0.0035,0.0075,-0.0004
2025-12-04,DIA,-0.0007,0.0035,0.0075,-0.0004
2025-12-05,DIA,0.002,0.0035,0.0075,-0.0004
2025-12-02,DIS,-0.0182,-0.0034,0.0077,-0.0145
2025-12-03,DIS,0.0087,-0.0034,0.0077,-0.0145
2025-12-04,DIS,-0.0026,-0.0034,0.0077,-0.0145
2025-12-05,DIS,-0.0016,-0.0034,0.0077,-0.0145
2025-12-02,DJI,0.0039,0.0035,0.0074,-0.0004
2025-12-03,DJI,0.0086,0.0035,0.0074,-0.0004
2025-12-04,DJI,-0.0007,0.0035,0.0074,-0.0004
2025-12-05,DJI,0.0022,0.0035,0.0074,-0.0004
2025-12-02,DLR,0.0007,0.0131,0.0236,0.0026
2025-12-03,DLR,0.0204,0.0131,0.0236,0.0026
2025-12-04,DLR,0.0083,0.0131,0.0236,0.0026
2025-12-05,DLR,0.023,0.0131,0.0236,0.0026
2025-12-02,DLTR,-0.0082,0.0277,0.0548,0.0006
2025-12-03,DLTR,0.0361,0.0277,0.0548,0.0006
2025-12-04,DLTR,0.0261,0.0277,0.0548,0.0006
2025-12-05,DLTR,0.0567,0.0277,0.0548,0.0006
2025-12-02,DOC,-0.0082,-0.0164,0.0005,-0.0332
2025-12-03,DOC,-0.0416,-0.0164,0.0005,-0.0332
2025-12-04,DOC,-0.0064,-0.0164,0.0005,-0.0332
2025-12-05,DOC,-0.0093,-0.0164,0.0005,-0.0332
2025-12-02,DOV,0.014,0.0083,0.0154,0.0012
2025-12-03,DOV,0.0149,0.0083,0.0154,0.0012
2025-12-04,DOV,0.0019,0.0083,0.0154,0.0012
2025-12-05,DOV,0.0024,0.0083,0.0154,0.0012
2025-12-02,DOW,0.0008,-0.0093,0.0099,-0.0284
2025-12-03,DOW,-0.0042,-0.0093,0.0099,-0.0284
2025-12-04,DOW,-0.0375,-0.0093,0.0099,-0.0284
2025-12-05,DOW,0.0039,-0.0093,0.0099,-0.0284
2025-12-02,DPZ,0.0019,-0.0042,0.0134,-0.0218
2025-12-03,DPZ,0.0166,-0.0042,0.0134,-0.0218
2025-12-04,DPZ,-0.0107,-0.0042,0.0134,-0.0218
2025-12-05,DPZ,-0.0246,-0.0042,0.0134,-0.0218
2025-12-02,DRI,0.004,0.0054,0.0143,-0.0035
2025-12-03,DRI,0.0153,0.0054,0.0143,-0.0035
2025-12-04,DRI,-0.006,0.0054,0.0143,-0.0035
2025-12-05,DRI,0.0083,0.0054,0.0143,-0.0035
2025-12-02,DTE,-0.0129,-0.0038,0.0073,-0.0149
2025-12-03,DTE,0.0124,-0.0038,0.0073,-0.0149
2025-12-04,DTE,-0.0077,-0.0038,0.0073,-0.0149
2025-12-05,DTE,-0.007,-0.0038,0.0073,-0.0149
2025-12-02,DUK,-0.0088,-0.0089,-0.0061,-0.0117
2025-12-03,DUK,-0.0089,-0.0089,-0.0061,-0.0117
2025-12-04,DUK,-0.0055,-0.0089,-0.0061,-0.0117
2025-12-05,DUK,-0.0123,-0.0089,-0.0061,-0.0117
2025-12-02,DVA,-0.0005,-0.0039,0.0009,-0.0087
2025-12-03,DVA,-0.0078,-0.0039,0.0009,-0.0087
2025-12-04,DVA,-0.0082,-0.0039,0.0009,-0.0087
2025-12-05,DVA,0.0009,-0.0039,0.0009,-0.0087
2025-12-02,DVN,-0.0158,-0.0026,0.009,-0.0141
2025-12-03,DVN,0.0115,-0.0026,0.009,-0.0141
2025-12-04,DVN,0.0005,-0.0026,0.009,-0.0141
2025-12-05,DVN,-0.0064,-0.0026,0.009,-0.0141
2025-12-02,DXCM,0.0146,0.0077,0.0124,0.0029
2025-12-03,DXCM,0.0062,0.0077,0.0124,0.0029
2025-12-04,DXCM,0.0062,0.0077,0.0124,0.0029
2025-12-05,DXCM,0.0037,0.0077,0.0124,0.0029
2025-12-02,EA,0.0031,0.0016,0.003,0.0002
2025-12-03,EA,-0.0001,0.0016,0.003,0.0002
2025-12-04,EA,0.0011,0.0016,0.003,0.0002
2025-12-05,EA,0.0024,0.0016,0.003,0.0002
2025-12-02,EBAY,0.0022,-0.0008,0.0061,-0.0077
2025-12-03,EBAY,-0.011,-0.0008,0.0061,-0.0077
2025-12-04,EBAY,0.0016,-0.0008,0.0061,-0.0077
2025-12-05,EBAY,0.0041,-0.0008,0.0061,-0.0077
2025-12-02,EC,-0.004,-0.0014,0.0153,-0.0181
2025-12-03,EC,0.0222,-0.0014,0.0153,-0.0181
2025-12-04,EC,-0.0069,-0.0014,0.0153,-0.0181
2025-12-05,EC,-0.0169,-0.0014,0.0153,-0.0181
2025-12-02,ECH,0.0159,0.0033,0.0143,-0.0078
2025-12-03,ECH,0.0086,0.0033,0.0143,-0.0078
2025-12-04,ECH,-0.0028,0.0033,0.0143,-0.0078
2025-12-05,ECH,-0.0086,0.0033,0.0143,-0.0078
2025-12-02,ECL,-0.0072,-0.0122,-0.0013,-0.0232
2025-12-03,ECL,-0.0242,-0.0122,-0.0013,-0.0232
2025-12-04,ECL,0.0003,-0.0122,-0.0013,-0.0232
2025-12-05,ECL,-0.0179,-0.0122,-0.0013,-0.0232
2025-12-02,ED,-0.0103,-0.0033,0.0026,-0.0091
2025-12-03,ED,-0.0043,-0.0033,0.0026,-0.0091
2025-12-04,ED,-0.0024,-0.0033,0.0026,-0.0091
2025-12-05,ED,0.0039,-0.0033,0.0026,-0.0091
2025-12-02,EDEN,0.0028,0.0034,0.0053,0.0015
2025-12-03,EDEN,0.0055,0.0034,0.0053,0.0015
2025-12-04,EDEN,0.0043,0.0034,0.0053,0.0015
2025-12-05,EDEN,0.001,0.0034,0.0053,0.0015
2025-12-02,EDV,0.0007,-0.0027,0.0028,-0.0082
2025-12-03,EDV,0.0033,-0.0027,0.0028,-0.0082
2025-12-04,EDV,-0.0072,-0.0027,0.0028,-0.0082
2025-12-05,EDV,-0.0076,-0.0027,0.0028,-0.0082
2025-12-02,EFNL,0.0046,0.0037,0.0102,-0.0028
2025-12-03,EFNL,0.0124,0.0037,0.0102,-0.0028
2025-12-04,EFNL,0.0004,0.0037,0.0102,-0.0028
2025-12-05,EFNL,-0.0026,0.0037,0.0102,-0.0028
2025-12-02,EFX,-0.0013,0.0031,0.007,-0.0008
2025-12-03,EFX,0.0052,0.0031,0.007,-0.0008
2025-12-04,EFX,0.0073,0.0031,0.007,-0.0008
2025-12-05,EFX,0.0011,0.0031,0.007,-0.0008
2025-12-02,EG,0.0004,-0.0017,0.0057,-0.0091
2025-12-03,EG,0.0058,-0.0017,0.0057,-0.0091
2025-12-04,EG,-0.001,-0.0017,0.0057,-0.0091
2025-12-05,EG,-0.0119,-0.0017,0.0057,-0.0091
2025-12-02,EIDO,0.0069,0.0004,0.0055,-0.0047
2025-12-03,EIDO,-0.0048,0.0004,0.0055,-0.0047
2025-12-04,EIDO,-0.0021,0.0004,0.0055,-0.0047
2025-12-05,EIDO,0.0016,0.0004,0.0055,-0.0047
2025-12-02,EIRL,-0.0075,-0.0026,0.0022,-0.0075
2025-12-03,EIRL,0.0023,-0.0026,0.0022,-0.0075
2025-12-04,EIRL,-0.006,-0.0026,0.0022,-0.0075
2025-12-05,EIRL,0.0007,-0.0026,0.0022,-0.0075
2025-12-02,EIS,0.0161,0.0084,0.0167,0.0
2025-12-03,EIS,0.0147,0.0084,0.0167,0.0
2025-12-04,EIS,0.0036,0.0084,0.0167,0.0
2025-12-05,EIS,-0.0009,0.0084,0.0167,0.0
2025-12-02,EIX,-0.017,-0.0001,0.0115,-0.0117
2025-12-03,EIX,0.0028,-0.0001,0.0115,-0.0117
2025-12-04,EIX,0.0044,-0.0001,0.0115,-0.0117
2025-12-05,EIX,0.0094,-0.0001,0.0115,-0.0117
2025-12-02,EL,0.0521,0.0266,0.0442,0.0089
2025-12-03,EL,0.024,0.0266,0.0442,0.0089
2025-12-04,EL,0.0175,0.0266,0.0442,0.0089
2025-12-05,EL,0.0126,0.0266,0.0442,0.0089
2025-12-02,ELV,0.0038,0.0008,0.0079,-0.0062
2025-12-03,ELV,-0.0005,0.0008,0.0079,-0.0062
2025-12-04,ELV,0.0083,0.0008,0.0079,-0.0062
2025-12-05,ELV,-0.0082,0.0008,0.0079,-0.0062
2025-12-02,EME,-0.0023,0.0067,0.0306,-0.0172
2025-12-03,EME,0.0093,0.0067,0.0306,-0.0172
2025-12-04,EME,0.0382,0.0067,0.0306,-0.0172
2025-12-05,EME,-0.0185,0.0067,0.0306,-0.0172
2025-12-02,EMN,-0.0155,-0.0016,0.0141,-0.0174
2025-12-03,EMN,0.0095,-0.0016,0.0141,-0.0174
2025-12-04,EMN,-0.0148,-0.0016,0.0141,-0.0174
2025-12-05,EMN,0.0143,-0.0016,0.0141,-0.0174
2025-12-02,EMR,-0.0008,0.0102,0.0205,-0.0001
2025-12-03,EMR,0.0231,0.0102,0.0205,-0.0001
2025-12-04,EMR,0.013,0.0102,0.0205,-0.0001
2025-12-05,EMR,0.0055,0.0102,0.0205,-0.0001
2025-12-02,ENZL,0.0074,0.0028,0.0084,-0.0027
2025-12-03,ENZL,0.0076,0.0028,0.0084,-0.0027
2025-12-04,ENZL,-0.0035,0.0028,0.0084,-0.0027
2025-12-05,ENZL,-0.0002,0.0028,0.0084,-0.0027
2025-12-02,EOG,-0.0059,0.0056,0.0178,-0.0066
2025-12-03,EOG,0.0225,0.0056,0.0178,-0.0066
2025-12-04,EOG,0.0058,0.0056,0.0178,-0.0066
2025-12-05,EOG,0.0001,0.0056,0.0178,-0.0066
2025-12-02,EPAM,0.0135,0.0169,0.0301,0.0038
2025-12-03,EPAM,0.0363,0.0169,0.0301,0.0038
2025-12-04,EPAM,0.0075,0.0169,0.0301,0.0038
2025-12-05,EPAM,0.0104,0.0169,0.0301,0.0038
2025-12-02,EPHE,-0.0071,-0.005,0.0137,-0.0236
2025-12-03,EPHE,-0.0152,-0.005,0.0137,-0.0236
2025-12-04,EPHE,-0.0194,-0.005,0.0137,-0.0236
2025-12-05,EPHE,0.0219,-0.005,0.0137,-0.0236
2025-12-02,EPOL,-0.0074,-0.0034,-0.0007,-0.0062
2025-12-03,EPOL,-0.0012,-0.0034,-0.0007,-0.0062
2025-12-04,EPOL,-0.0024,-0.0034,-0.0007,-0.0062
2025-12-05,EPOL,-0.0027,-0.0034,-0.0007,-0.0062
2025-12-02,EPU,0.0015,0.0094,0.0195,-0.0007
2025-12-03,EPU,0.021,0.0094,0.0195,-0.0007
2025-12-04,EPU,0.0147,0.0094,0.0195,-0.0007
2025-12-05,EPU,0.0004,0.0094,0.0195,-0.0007
2025-12-02,EQIX,-0.008,0.0029,0.0173,-0.0115
2025-12-03,EQIX,0.0073,0.0029,0.0173,-0.0115
2025-12-04,EQIX,-0.009,0.0029,0.0173,-0.0115
2025-12-05,EQIX,0.0213,0.0029,0.0173,-0.0115
2025-12-02,EQR,0.0088,-0.0015,0.0065,-0.0096
2025-12-03,EQR,0.0008,-0.0015,0.0065,-0.0096
2025-12-04,EQR,-0.0068,-0.0015,0.0065,-0.0096
2025-12-05,EQR,-0.0089,-0.0015,0.0065,-0.0096
2025-12-02,EQT,-0.0317,0.0011,0.0345,-0.0323
2025-12-03,EQT,0.0439,0.0011,0.0345,-0.0323
2025-12-04,EQT,-0.018,0.0011,0.0345,-0.0323
2025-12-05,EQT,0.0102,0.0011,0.0345,-0.0323
2025-12-02,ERIE,0.0075,0.0023,0.0124,-0.0077
2025-12-03,ERIE,0.0009,0.0023,0.0124,-0.0077
2025-12-04,ERIE,0.0121,0.0023,0.0124,-0.0077
2025-12-05,ERIE,-0.0111,0.0023,0.0124,-0.0077
2025-12-02,ES,-0.0036,0.0008,0.0113,-0.0098
2025-12-03,ES,-0.0051,0.0008,0.0113,-0.0098
2025-12-04,ES,0.0165,0.0008,0.0113,-0.0098
2025-12-05,ES,-0.0048,0.0008,0.0113,-0.0098
2025-12-02,ES=F,0.0019,0.002,0.0034,0.0005
2025-12-03,ES=F,0.0038,0.002,0.0034,0.0005
2025-12-04,ES=F,0.0003,0.002,0.0034,0.0005
2025-12-05,ES=F,0.0018,0.002,0.0034,0.0005
2025-12-02,ESS,0.0019,-0.0047,0.0003,-0.0096
2025-12-03,ESS,-0.0036,-0.0047,0.0003,-0.0096
2025-12-04,ESS,-0.0085,-0.0047,0.0003,-0.0096
2025-12-05,ESS,-0.0085,-0.0047,0.0003,-0.0096
2025-12-02,ETN,-0.0194,-0.0014,0.012,-0.0148
2025-12-03,ETN,0.0074,-0.0014,0.012,-0.0148
2025-12-04,ETN,0.01,-0.0014,0.012,-0.0148
2025-12-05,ETN,-0.0037,-0.0014,0.012,-0.0148
2025-12-02,ETR,-0.0171,-0.0009,0.0119,-0.0137
2025-12-03,ETR,0.0137,-0.0009,0.0119,-0.0137
2025-12-04,ETR,0.0023,-0.0009,0.0119,-0.0137
2025-12-05,ETR,-0.0025,-0.0009,0.0119,-0.0137
2025-12-02,EVRG,-0.0131,-0.0075,-0.0034,-0.0116
2025-12-03,EVRG,-0.0032,-0.0075,-0.0034,-0.0116
2025-12-04,EVRG,-0.0065,-0.0075,-0.0034,-0.0116
2025-12-05,EVRG,-0.0072,-0.0075,-0.0034,-0.0116
2025-12-02,EW,-0.0066,0.0028,0.0165,-0.011
2025-12-03,EW,-0.0086,0.0028,0.0165,-0.011
2025-12-04,EW,0.0214,0.0028,0.0165,-0.011
2025-12-05,EW,0.0048,0.0028,0.0165,-0.011
2025-12-02,EWA,0.0078,0.0059,0.0086,0.0031
2025-12-03,EWA,0.0077,0.0059,0.0086,0.0031
2025-12-04,EWA,0.0061,0.0059,0.0086,0.0031
2025-12-05,EWA,0.0019,0.0059,0.0086,0.0031
2025-12-02,EWC,-0.0008,0.0052,0.0103,0.0002
2025-12-03,EWC,0.0063,0.0052,0.0103,0.0002
2025-12-04,EWC,0.0114,0.0052,0.0103,0.0002
2025-12-05,EWC,0.0041,0.0052,0.0103,0.0002
2025-12-02,EWD,0.0006,0.0041,0.0069,0.0014
2025-12-03,EWD,0.0034,0.0041,0.0069,0.0014
2025-12-04,EWD,0.0067,0.0041,0.0069,0.0014
2025-12-05,EWD,0.0058,0.0041,0.0069,0.0014
2025-12-02,EWG,0.0091,0.0055,0.0087,0.0022
2025-12-03,EWG,0.0015,0.0055,0.0087,0.0022
2025-12-04,EWG,0.0046,0.0055,0.0087,0.0022
2025-12-05,EWG,0.0066,0.0055,0.0087,0.0022
2025-12-02,EWH,-0.0036,-0.0024,0.0014,-0.0061
2025-12-03,EWH,0.0023,-0.0024,0.0014,-0.0061
2025-12-04,EWH,-0.0067,-0.0024,0.0014,-0.0061
2025-12-05,EWH,-0.0014,-0.0024,0.0014,-0.0061
