Ticker,Date,Zscore,prem_disc
KMB,2025-09-16,-0.59,0.1387
KMI,2025-10-15,1.66,0.7021
KMI,2025-09-16,-0.96,0.4945
KMX,2025-10-15,0.58,-0.4393
KMX,2025-09-16,1.14,0.7527
KO,2025-10-15,1.06,0.5413
KO,2025-09-16,-1.14,0.3901
KR,2025-10-15,1.61,0.0958
KR,2025-09-16,-2.11,0.2172
KVUE,2025-10-15,-0.86,0.4979
KVUE,2025-09-16,1.27,-0.067
L,2025-10-15,2.67,-0.0899
L,2025-09-16,-0.17,0.9046
LDOS,2025-10-15,1.56,0.5682
LDOS,2025-09-16,-1.25,0.5
LEN,2025-10-15,-0.01,0.1277
LEN,2025-09-16,-0.28,0.2674
LH,2025-10-15,-0.49,0.4868
LH,2025-09-16,-0.1,0.1326
LHX,2025-10-15,2.14,0.1772
LHX,2025-09-16,0.94,0.4823
LII,2025-10-15,-1.25,0.6279
LII,2025-09-16,1.12,-0.174
LIN,2025-10-15,0.63,0.4498
LIN,2025-09-16,1.42,0.5478
LKQ,2025-10-15,0.09,1.0337
LKQ,2025-09-16,-0.71,0.0215
LLY,2025-10-15,1.04,0.0018
LLY,2025-09-16,-1.51,0.1917
LMT,2025-10-15,0.73,1.0279
LMT,2025-09-16,-0.52,0.7602
LNT,2025-10-15,-0.19,0.7072
LNT,2025-09-16,0.04,0.0632
LOW,2025-10-15,-0.1,0.8057
LOW,2025-09-16,-2.16,0.0147
LQD,2025-10-15,-1.19,0.8093
LQD,2025-09-16,0.93,1.5569
LRCX,2025-10-15,1.96,0.006
LRCX,2025-09-16,-2.11,0.2049
LULU,2025-10-15,-1.26,0.4055
LULU,2025-09-16,1.17,-0.4843
LUV,2025-10-15,1.15,0.5871
LUV,2025-09-16,-1.09,0.105
LVS,2025-10-15,1.85,-0.0415
LVS,2025-09-16,1.55,0.4945
LW,2025-10-15,0.17,-0.1777
LW,2025-09-16,-0.49,0.7174
LYB,2025-10-15,0.92,0.4889
LYB,2025-09-16,-1.07,0.1043
LYV,2025-10-15,0.54,0.6345
LYV,2025-09-16,-1.0,0.4008
MA,2025-10-15,0.7,0.4009
MA,2025-09-16,-0.44,0.4653
MAA,2025-10-15,-1.77,0.7882
MAA,2025-09-16,-0.04,0.0833
MAR,2025-10-15,0.4,0.4838
MAR,2025-09-16,-0.84,0.0005
MAS,2025-10-15,-0.09,0.5568
MAS,2025-09-16,-0.49,-0.0749
MCD,2025-10-15,0.76,0.6031
MCD,2025-09-16,-0.89,0.4834
MCHI,2025-10-15,2.05,-0.0499
MCHI,2025-09-16,-0.61,0.1205
MCHP,2025-10-15,2.0,0.2473
MCHP,2025-09-16,-1.58,0.3814
MCK,2025-10-15,0.45,-0.0699
MCK,2025-09-16,-1.18,0.1356
MCO,2025-10-15,0.25,0.0936
MCO,2025-09-16,-0.34,0.2615
MDLZ,2025-10-15,1.08,0.3142
MDLZ,2025-09-16,-0.78,0.5305
MDT,2025-10-15,-0.24,0.386
MDT,2025-09-16,0.27,-0.0913
MDY,2025-10-15,1.69,0.1396
MDY,2025-09-16,-1.75,0.2938
MET,2025-10-15,0.99,0.4553
MET,2025-09-16,-1.01,0.0976
META,2025-10-15,1.58,0.8356
META,2025-09-16,-0.92,0.4507
MGM,2025-10-15,1.07,0.38
MGM,2025-09-16,0.17,0.1471
MHK,2025-10-15,0.18,0.4317
MHK,2025-09-16,-1.59,-0.1661
MKC,2025-10-15,-2.17,0.033
MKC,2025-09-16,2.66,0.0872
MLM,2025-10-15,1.14,0.2415
MLM,2025-09-16,-0.84,0.1728
MMC,2025-10-15,-2.1,1.0382
MMC,2025-09-16,0.36,0.2541
MMM,2025-10-15,-0.82,0.8262
MMM,2025-09-16,-1.37,0.3315
MNST,2025-10-15,1.36,0.4429
MNST,2025-09-16,-1.08,0.0956
MO,2025-10-15,1.14,0.0082
MO,2025-09-16,-0.07,0.0891
MOH,2025-10-15,-2.0,0.9588
MOH,2025-09-16,-0.19,0.2553
MOS,2025-10-15,1.76,-0.0983
MOS,2025-09-16,-1.41,0.6754
MP,2025-10-15,2.36,0.1298
MP,2025-09-16,-1.06,0.4451
MPC,2025-10-15,1.56,0.6121
MPC,2025-09-16,-1.1,0.7014
MPWR,2025-10-15,2.23,0.1889
MPWR,2025-09-16,-1.44,0.5294
MRK,2025-10-15,0.81,-0.2077
MRK,2025-09-16,-0.71,0.359
MRNA,2025-10-15,-0.95,0.7754
MRNA,2025-09-16,0.1,0.5527
MS,2025-10-15,3.63,0.149
MS,2025-09-16,-2.43,0.6293
MSCI,2025-10-15,-1.95,0.3822
MSCI,2025-09-16,0.12,-0.0848
MSFT,2025-10-15,-0.57,0.8252
MSFT,2025-09-16,-0.54,0.4319
MSI,2025-10-15,2.93,0.1053
MSI,2025-09-16,-1.1,0.1071
MTB,2025-10-15,1.79,0.3302
MTB,2025-09-16,-1.51,0.2974
MTCH,2025-10-15,1.25,0.397
MTCH,2025-09-16,-1.83,0.6885
MTD,2025-10-15,0.79,0.1747
MTD,2025-09-16,-0.41,0.0085
MTUM,2025-10-15,0.88,0.6966
MTUM,2025-09-16,1.36,0.242
MU,2025-10-15,1.86,0.0508
MU,2025-09-16,-0.67,0.3284
NCLH,2025-10-15,-1.21,1.1908
NCLH,2025-09-16,0.24,0.0196
NDAQ,2025-10-15,0.89,0.0574
NDAQ,2025-09-16,0.07,0.4724
NDSN,2025-10-15,-0.43,0.3217
NDSN,2025-09-16,-1.47,-0.0452
NDX,2025-10-15,2.03,
NDX,2025-09-16,-1.31,
NEE,2025-10-15,-0.57,0.5694
NEE,2025-09-16,-1.68,0.6403
NEM,2025-10-15,2.25,0.5864
NEM,2025-09-16,-0.58,0.4453
NFLX,2025-10-15,-1.77,0.9709
NFLX,2025-09-16,-0.04,0.2658
NI,2025-10-15,-1.81,0.4662
NI,2025-09-16,1.63,-0.0193
NKE,2025-10-15,1.58,-0.1139
NKE,2025-09-16,-1.16,0.9718
NOC,2025-10-15,2.74,0.3898
NOC,2025-09-16,0.12,0.4405
NORW,2025-10-15,2.2,
NORW,2025-09-16,-0.74,
NOV,2025-10-15,1.3,0.1067
NOV,2025-09-16,0.11,0.0068
NOW,2025-10-15,-0.03,0.8458
NOW,2025-09-16,-0.8,0.1036
NQ=F,2025-10-15,2.11,
NQ=F,2025-09-16,-1.28,
NRG,2025-10-15,1.51,0.3127
NRG,2025-09-16,-1.07,0.3698
NSC,2025-10-15,0.37,0.562
NSC,2025-09-16,-0.96,0.2687
NTAP,2025-10-15,1.39,-0.1261
NTAP,2025-09-16,0.67,-0.0281
NTRS,2025-10-15,1.96,0.3452
NTRS,2025-09-16,-1.47,0.6057
NUE,2025-10-15,1.28,0.3087
NUE,2025-09-16,-1.38,0.5763
NVDA,2025-10-15,2.18,0.3443
NVDA,2025-09-16,1.44,0.2747
NVR,2025-10-15,-0.09,
NVR,2025-09-16,-0.58,
NWSA,2025-10-15,0.79,0.0289
NWSA,2025-09-16,1.33,0.0859
NXPI,2025-10-15,1.93,0.1118
NXPI,2025-09-16,-2.13,0.4238
O,2025-10-15,-0.59,0.5714
O,2025-09-16,0.67,-0.0641
ODFL,2025-10-15,0.29,0.5809
ODFL,2025-09-16,-1.07,0.221
OEF,2025-10-15,2.0,0.315
OEF,2025-09-16,-1.05,0.5621
OKE,2025-10-15,-0.21,1.0337
OKE,2025-09-16,-1.15,0.2912
OMC,2025-10-15,1.07,0.1649
OMC,2025-09-16,-0.6,0.6643
ON,2025-10-15,2.08,0.1862
ON,2025-09-16,-1.2,0.3784
ORCL,2025-10-15,-1.78,0.0989
ORCL,2025-09-16,1.77,-0.5102
ORLY,2025-10-15,0.45,0.8091
ORLY,2025-09-16,-0.03,0.3134
OTIS,2025-10-15,0.31,1.0438
OTIS,2025-09-16,-0.63,0.1253
OXY,2025-10-15,0.55,-0.0645
OXY,2025-09-16,3.15,-0.0292
PAM,2025-10-15,-0.96,0.1424
PAM,2025-09-16,1.61,-0.3583
PANW,2025-10-15,1.92,0.5868
PANW,2025-09-16,-1.3,0.6155
PAYC,2025-10-15,0.03,0.7845
PAYC,2025-09-16,-1.55,-0.038
PAYX,2025-10-15,-0.48,0.8458
PAYX,2025-09-16,-1.72,0.6379
PBR,2025-10-15,0.43,0.2537
PBR,2025-09-16,-1.39,2.1168
PCAR,2025-10-15,0.12,0.2409
PCAR,2025-09-16,0.34,0.0702
PCG,2025-10-15,-0.42,0.2718
PCG,2025-09-16,0.76,0.0817
PEG,2025-10-15,1.64,0.4135
PEG,2025-09-16,-0.88,-0.0384
PEP,2025-10-15,1.68,-0.1255
PEP,2025-09-16,-0.46,0.2972
PFE,2025-10-15,0.85,-0.1028
PFE,2025-09-16,-0.61,-0.0836
PFG,2025-10-15,0.45,0.1777
PFG,2025-09-16,0.21,-0.0223
PG,2025-10-15,1.5,0.5515
PG,2025-09-16,-0.51,0.2931
PGR,2025-10-15,4.14,0.0034
PGR,2025-09-16,-1.56,0.5897
PH,2025-10-15,1.73,0.697
PH,2025-09-16,-2.13,0.4639
PHM,2025-10-15,1.59,0.1976
PHM,2025-09-16,-0.66,0.1502
PKG,2025-10-15,-0.72,0.7331
PKG,2025-09-16,0.41,-0.2955
PLD,2025-10-15,2.49,-0.1168
PLD,2025-09-16,0.74,-0.1042
PLTR,2025-10-15,1.06,0.5121
PLTR,2025-09-16,-0.67,0.0445
PM,2025-10-15,-1.16,0.4089
PM,2025-09-16,0.12,0.1993
PNC,2025-10-15,2.3,0.092
PNC,2025-09-16,-0.4,0.5307
PNR,2025-10-15,-0.65,0.6132
PNR,2025-09-16,-1.15,-0.194
PNW,2025-10-15,0.44,0.3645
PNW,2025-09-16,-0.66,0.0458
PODD,2025-10-15,-1.3,0.7957
PODD,2025-09-16,-1.0,0.1904
POOL,2025-10-15,-1.38,0.9453
POOL,2025-09-16,0.64,-0.2051
POWA,2025-10-15,0.6,0.1925
POWA,2025-09-16,1.08,0.1132
PPG,2025-10-15,-1.21,0.9366
PPG,2025-09-16,-0.9,0.1556
PPL,2025-10-15,0.3,0.4746
PPL,2025-09-16,-1.33,0.298
PRU,2025-10-15,0.48,0.4828
PRU,2025-09-16,-0.56,-0.036
PSA,2025-10-15,-1.99,0.5644
PSA,2025-09-16,-0.24,-0.0365
PSKY,2025-10-15,-2.25,0.3792
PSKY,2025-09-16,-2.32,-0.0758
PSX,2025-10-15,1.54,0.467
PSX,2025-09-16,-0.74,0.2218
PTC,2025-10-15,-0.25,0.9132
PTC,2025-09-16,-0.96,0.3655
PWR,2025-10-15,1.31,0.2825
PWR,2025-09-16,0.62,0.4446
PYPL,2025-10-15,1.77,0.1316
PYPL,2025-09-16,-1.01,0.4079
QAT,2025-10-15,-2.14,
QAT,2025-09-16,0.66,
QCOM,2025-10-15,2.07,0.0474
QCOM,2025-09-16,-1.08,0.5697
QQQ,2025-10-15,2.02,0.247
QQQ,2025-09-16,-1.24,0.5283
QUAL,2025-10-15,1.86,0.4143
QUAL,2025-09-16,-1.21,0.3653
RCL,2025-10-15,-1.44,1.4866
RCL,2025-09-16,1.27,0.0369
REG,2025-10-15,0.16,0.4382
REG,2025-09-16,-0.92,0.5495
REGN,2025-10-15,1.0,0.152
REGN,2025-09-16,-0.87,0.2608
RF,2025-10-15,1.97,0.1863
RF,2025-09-16,-1.39,0.3846
RIG,2025-10-15,1.16,-0.0509
RIG,2025-09-16,-1.2,4.1972
RJF,2025-10-15,0.23,0.1584
RJF,2025-09-16,-0.73,0.1292
RL,2025-10-15,1.24,0.4046
RL,2025-09-16,-2.11,0.4055
RMD,2025-10-15,-1.44,1.1491
RMD,2025-09-16,-0.44,0.0587
ROK,2025-10-15,-0.18,1.2146
ROK,2025-09-16,-1.35,0.0148
ROKU,2025-10-15,1.36,0.9666
ROKU,2025-09-16,-0.91,0.2265
ROL,2025-10-15,-1.05,0.6609
ROL,2025-09-16,1.38,-0.0452
ROP,2025-10-15,1.71,0.2442
ROP,2025-09-16,0.16,0.1327
ROST,2025-10-15,2.18,0.2683
ROST,2025-09-16,-1.16,0.1086
RSG,2025-10-15,1.4,0.3927
RSG,2025-09-16,-0.47,0.5967
RSP,2025-10-15,1.66,0.4768
RSP,2025-09-16,-1.31,0.4553
RTX,2025-10-15,1.65,0.3708
RTX,2025-09-16,1.23,0.0907
RUT,2025-10-15,1.8,
RUT,2025-09-16,-1.76,
RVTY,2025-10-15,-1.22,0.4884
RVTY,2025-09-16,0.06,-0.1697
SBAC,2025-10-15,-1.13,1.1148
SBAC,2025-09-16,0.72,-0.0266
SBLK,2025-10-15,1.84,0.1997
SBLK,2025-09-16,-1.41,0.8794
SBUX,2025-10-15,1.54,0.4762
SBUX,2025-09-16,-1.18,0.2311
SCHW,2025-10-15,-1.17,0.7599
SCHW,2025-09-16,0.67,0.1879
SD,2025-10-15,1.71,0.1651
SD,2025-09-16,-0.9,0.1329
SDY,2025-10-15,0.35,0.7381
SDY,2025-09-16,-0.54,0.2989
SHW,2025-10-15,-1.9,0.983
SHW,2025-09-16,1.48,-0.2025
SHY,2025-10-15,-0.21,0.546
SHY,2025-09-16,0.71,0.3122
SILJ,2025-10-15,1.85,0.5003
SILJ,2025-09-16,0.84,0.4046
SJM,2025-10-15,-2.33,0.438
SJM,2025-09-16,2.36,-0.3063
SLB,2025-10-15,0.8,0.3861
SLB,2025-09-16,0.4,0.1963
SLV,2025-10-15,2.38,0.9005
SLV,2025-09-16,-1.57,0.5113
SMCI,2025-10-15,1.99,0.4333
SMCI,2025-09-16,-1.13,0.3174
SNA,2025-10-15,-0.13,0.6669
SNA,2025-09-16,0.28,-0.1365
SNPS,2025-10-15,-1.76,-0.3329
SNPS,2025-09-16,1.77,-0.785
SO,2025-10-15,1.54,0.6302
SO,2025-09-16,-0.98,0.3834
SOLV,2025-10-15,-1.97,0.2953
SOLV,2025-09-16,-0.38,0.0649
SPG,2025-10-15,0.78,0.322
SPG,2025-09-16,-0.84,0.0945
SPGI,2025-10-15,0.16,0.0318
SPGI,2025-09-16,-0.5,0.2587
SPHB,2025-10-15,2.06,0.0013
SPHB,2025-09-16,-1.51,0.0819
SPLV,2025-10-15,-1.66,0.5392
SPLV,2025-09-16,1.75,-0.0247
SPX,2025-10-15,1.98,
SPX,2025-09-16,-1.24,
SPY,2025-10-15,1.95,0.2731
SPY,2025-09-16,-1.17,0.5513
SRE,2025-10-15,0.46,0.1792
SRE,2025-09-16,0.99,0.0475
STE,2025-10-15,-1.62,1.1799
STE,2025-09-16,-1.03,-0.0971
STIP,2025-10-15,-0.74,8.3834
STIP,2025-09-16,0.81,3.458
STLA,2025-10-15,0.97,-0.1477
STLA,2025-09-16,0.49,-0.1873
STLD,2025-10-15,-1.9,0.356
STLD,2025-09-16,2.71,-0.0496
STNG,2025-10-15,-1.48,0.7617
STNG,2025-09-16,1.17,-0.1563
STT,2025-10-15,1.98,0.1784
STT,2025-09-16,-2.01,0.7018
STX,2025-10-15,1.19,0.0892
STX,2025-09-16,0.8,0.2777
STZ,2025-10-15,-1.51,0.5019
STZ,2025-09-16,0.97,0.0446
SW,2025-10-15,1.59,0.1832
SW,2025-09-16,-1.41,0.0613
SWK,2025-10-15,1.08,0.1889
SWK,2025-09-16,-1.09,-0.1865
SWKS,2025-10-15,1.99,0.0598
SWKS,2025-09-16,-1.38,0.4027
SYF,2025-10-15,2.32,0.2978
SYF,2025-09-16,-1.01,0.9192
SYK,2025-10-15,-0.81,0.8367
SYK,2025-09-16,0.24,0.0771
SYY,2025-10-15,-0.73,0.294
SYY,2025-09-16,-1.29,0.4303
T,2025-10-15,1.44,0.2189
T,2025-09-16,1.24,0.6795
TAP,2025-10-15,1.09,-0.037
TAP,2025-09-16,-1.51,0.3748
TDG,2025-10-15,0.27,0.2595
TDG,2025-09-16,-1.14,-0.231
TDW,2025-10-15,1.69,0.5158
TDW,2025-09-16,-1.18,0.2944
TDY,2025-10-15,-0.85,0.3643
TDY,2025-09-16,1.78,0.0469
TECH,2025-10-15,0.16,0.1189
TECH,2025-09-16,-0.84,-0.4337
TECK,2025-10-15,-0.99,0.0652
TECK,2025-09-16,1.47,-0.2687
TEL,2025-10-15,2.06,0.623
TEL,2025-09-16,-0.79,0.7371
TER,2025-10-15,1.49,-0.0146
TER,2025-09-16,-1.02,0.4115
TFC,2025-10-15,1.79,0.3702
TFC,2025-09-16,-0.74,0.2463
TGT,2025-10-15,0.71,1.1581
TGT,2025-09-16,-0.31,-0.1231
THD,2025-10-15,2.4,0.2706
THD,2025-09-16,-2.32,0.08
TIP,2025-10-15,-0.74,1.2071
TIP,2025-09-16,-0.94,0.1407
TJX,2025-10-15,0.95,0.7055
TJX,2025-09-16,-0.22,0.0916
TKO,2025-10-15,-1.14,0.4887
TKO,2025-09-16,-1.68,0.1775
TLT,2025-10-15,-0.82,0.3009
TLT,2025-09-16,0.49,0.1292
TMO,2025-10-15,0.76,-0.1112
TMO,2025-09-16,-0.49,0.1331
TMUS,2025-10-15,0.69,0.6066
TMUS,2025-09-16,-0.31,0.175
TNX,2025-10-15,-0.33,
TNX,2025-09-16,-0.96,
TPL,2025-10-15,0.68,0.1218
TPL,2025-09-16,-1.93,0.158
TPR,2025-10-15,1.61,0.1909
TPR,2025-09-16,-3.17,0.5829
TRGP,2025-10-15,1.68,0.0482
TRGP,2025-09-16,0.53,0.3973
TRMB,2025-10-15,2.21,0.3334
TRMB,2025-09-16,1.15,-0.1439
TROW,2025-10-15,0.25,0.0958
TROW,2025-09-16,0.7,-0.2045
TRV,2025-10-15,2.27,0.385
TRV,2025-09-16,0.65,0.4574
TS,2025-10-15,1.86,0.2142
TS,2025-09-16,-0.81,0.0343
TSCO,2025-10-15,-1.36,0.7685
TSCO,2025-09-16,1.04,0.381
TSLA,2025-10-15,0.78,0.108
TSLA,2025-09-16,1.48,0.271
TSN,2025-10-15,0.95,0.664
TSN,2025-09-16,-1.72,0.2279
TT,2025-10-15,-2.26,1.283
TT,2025-09-16,-0.58,0.2747
TTD,2025-10-15,-1.67,1.5099
TTD,2025-09-16,-1.56,-0.1125
TTWO,2025-10-15,0.27,0.7382
TTWO,2025-09-16,-2.08,0.2822
TUR,2025-10-15,-2.99,0.6509
TUR,2025-09-16,2.27,0.6587
TXN,2025-10-15,1.42,0.6884
TXN,2025-09-16,-0.66,0.2046
TXT,2025-10-15,1.88,0.3424
TXT,2025-09-16,-0.62,-0.0163
TYL,2025-10-15,1.43,0.1005
TYL,2025-09-16,-1.51,0.2735
TYX,2025-10-15,-0.81,
TYX,2025-09-16,-0.22,
UAL,2025-10-15,1.87,0.2682
UAL,2025-09-16,-1.79,0.6454
UBER,2025-10-15,0.55,0.3587
UBER,2025-09-16,-0.3,0.3236
UDR,2025-10-15,-1.8,1.1742
UDR,2025-09-16,-0.1,0.1668
UHS,2025-10-15,1.23,0.6221
UHS,2025-09-16,-0.4,0.4432
ULTA,2025-10-15,-0.91,0.4441
ULTA,2025-09-16,0.75,-0.3466
UNG,2025-10-15,0.83,0.3104
UNG,2025-09-16,-1.29,1.322
UNH,2025-10-15,-1.64,0.8645
UNH,2025-09-16,-2.02,-0.0228
UNP,2025-10-15,1.91,0.4279
UNP,2025-09-16,-1.03,0.3959
UPS,2025-10-15,0.99,1.4729
UPS,2025-09-16,-0.71,-0.0998
URI,2025-10-15,0.91,0.6165
URI,2025-09-16,-1.08,0.2044
URNM,2025-10-15,-2.99,0.9502
URNM,2025-09-16,2.41,-0.2383
USB,2025-10-15,1.7,0.1384
USB,2025-09-16,-1.21,0.5655
USO,2025-10-15,0.92,0.2887
USO,2025-09-16,0.14,0.2235
UUP,2025-10-15,-0.59,0.0045
UUP,2025-09-16,-0.75,0.158
V,2025-10-15,-0.14,0.4397
V,2025-09-16,-0.88,0.4253
VAL,2025-10-15,2.19,0.1698
VAL,2025-09-16,-1.33,0.3257
VICI,2025-10-15,1.54,0.0055
VICI,2025-09-16,-0.94,1.5776
VIX,2025-10-15,1.93,
VIX,2025-09-16,-1.23,
VLO,2025-10-15,0.39,0.4461
VLO,2025-09-16,-0.47,0.3073
VLTO,2025-10-15,-2.1,1.3315
VLTO,2025-09-16,1.56,-0.2132
VMC,2025-10-15,-0.81,0.4368
VMC,2025-09-16,1.59,0.0033
VNM,2025-10-15,0.58,1.4083
VNM,2025-09-16,0.11,0.344
VRSK,2025-10-15,-2.68,1.2097
VRSK,2025-09-16,-0.53,0.1131
VRSN,2025-10-15,-0.69,1.0714
VRSN,2025-09-16,-0.79,0.6095
VRTX,2025-10-15,1.25,0.5338
VRTX,2025-09-16,-1.24,0.702
VST,2025-10-15,1.14,0.3031
VST,2025-09-16,0.61,0.3102
VTR,2025-10-15,-1.88,0.6006
VTR,2025-09-16,1.08,0.1704
VTRS,2025-10-15,-0.63,0.7452
VTRS,2025-09-16,-1.49,0.4255
VXN,2025-10-15,1.75,
VXN,2025-09-16,-1.34,
VZ,2025-10-15,1.52,-0.1719
VZ,2025-09-16,0.33,0.7802
WAB,2025-10-15,0.96,0.0712
WAB,2025-09-16,-0.76,0.295
WAT,2025-10-15,-0.08,0.1101
WAT,2025-09-16,1.31,-0.1013
WBD,2025-10-15,-2.4,0.9447
WBD,2025-09-16,2.2,-0.4351
WDAY,2025-10-15,1.02,-0.0235
WDAY,2025-09-16,-1.89,1.2115
WDC,2025-10-15,1.61,0.002
WDC,2025-09-16,-0.79,0.7763
WEC,2025-10-15,-1.03,1.1079
WEC,2025-09-16,0.74,-0.2213
WELL,2025-10-15,1.15,0.2249
WELL,2025-09-16,-0.71,0.5211
WFC,2025-10-15,2.89,-0.1674
WFC,2025-09-16,-2.17,0.4042
WM,2025-10-15,1.41,0.5135
WM,2025-09-16,-1.02,0.1691
WMB,2025-10-15,0.8,0.4338
WMB,2025-09-16,0.03,0.4687
WMT,2025-10-15,0.95,0.4446
WMT,2025-09-16,-0.19,-0.1439
WRB,2025-10-15,-0.09,0.4495
WRB,2025-09-16,2.58,0.3068
WSM,2025-10-15,0.97,0.5244
WSM,2025-09-16,-0.34,0.0832
WST,2025-10-15,-1.19,1.0488
WST,2025-09-16,-0.3,0.1341
WTW,2025-10-15,-0.56,0.7
WTW,2025-09-16,-0.23,0.1773
WY,2025-10-15,-1.75,0.6689
WY,2025-09-16,1.4,-0.1306
WYNN,2025-10-15,1.78,0.0579
WYNN,2025-09-16,0.63,0.0999
XEL,2025-10-15,0.52,-0.261
XEL,2025-09-16,-0.24,0.2024
XES,2025-10-15,1.95,0.1509
XES,2025-09-16,-0.77,0.2869
XLB,2025-10-15,1.42,0.5415
XLB,2025-09-16,-0.58,0.4889
XLC,2025-10-15,-0.4,1.7431
XLC,2025-09-16,-0.38,0.3436
XLE,2025-10-15,0.57,0.1482
XLE,2025-09-16,1.68,0.7865
XLF,2025-10-15,0.45,0.3867
XLF,2025-09-16,-0.45,0.4438
XLI,2025-10-15,1.68,0.3306
XLI,2025-09-16,0.36,0.4268
XLK,2025-10-15,2.14,0.2525
XLK,2025-09-16,-1.1,0.4589
XLP,2025-10-15,1.1,0.2388
XLP,2025-09-16,0.18,1.0777
XLRE,2025-10-15,0.1,0.6495
XLRE,2025-09-16,-0.3,0.5694
XLU,2025-10-15,-3.19,0.6915
XLU,2025-09-16,0.81,0.3635
XLV,2025-10-15,0.62,0.1294
XLV,2025-09-16,-1.07,0.4439
XLY,2025-10-15,1.59,0.2313
XLY,2025-09-16,-0.23,0.2123
XOM,2025-10-15,-0.89,0.4359
XOM,2025-09-16,1.44,-0.0642
XOP,2025-10-15,1.48,0.1089
XOP,2025-09-16,1.75,0.1972
XYL,2025-10-15,-1.45,0.9004
XYL,2025-09-16,-0.61,-0.0451
XYZ,2025-10-15,1.61,0.424
XYZ,2025-09-16,-0.74,0.1445
YUM,2025-10-15,1.92,0.2873
YUM,2025-09-16,-1.1,0.0629
ZBH,2025-10-15,1.87,0.4334
ZBH,2025-09-16,-1.12,0.1477
ZBRA,2025-10-15,1.98,0.2058
ZBRA,2025-09-16,-1.52,-0.0028
ZTS,2025-10-15,0.45,1.1139
ZTS,2025-09-16,-1.03,0.5348
