Ticker,Ticker_name,Category,Date,model_score,previous_model_score,model_score_daily_change
STX,SEAGATE TECHNOLOGY HOLDINGS,Information Technology,2025-09-26,21.0,15.0,6.0
WDC,WESTERN DIGITAL ,Information Technology,2025-09-26,21.0,18.0,3.0
DELL,DELL TECHNOLOGIES INC.,Information Technology,2025-09-26,20.0,16.0,4.0
NOW,"SERVICENOW, INC.",Information Technology,2025-09-26,20.0,22.0,-2.0
ADSK,"AUTODESK, INC.",Information Technology,2025-09-26,18.0,20.0,-2.0
ORCL,ORACLE ,Information Technology,2025-09-26,15.0,12.0,3.0
QCOM,QUALCOMM INC.,Information Technology,2025-09-26,14.0,11.0,3.0
KEYS,"KEYSIGHT TECHNOLOGIES, INC.",Information Technology,2025-09-26,12.0,10.0,2.0
AAPL,APPLE INC.,Information Technology,2025-09-26,11.0,9.0,2.0
ZBRA,ZEBRA TECHNOLOGIES ,Information Technology,2025-09-26,11.0,74.0,-63.0
MU,"MICRON TECHNOLOGY, INC.",Information Technology,2025-09-26,9.0,7.0,2.0
SWKS,"SKYWORKS SOLUTIONS, INC.",Information Technology,2025-09-26,8.0,11.0,-3.0
INTC,INTEL ,Information Technology,2025-09-26,7.0,9.0,-2.0
LRCX,LAM RESEARCH ,Information Technology,2025-09-26,4.0,3.0,1.0
KLAC,KLA ,Information Technology,2025-09-26,1.0,1.0,0.0
ON,ON SEMICONDUCTOR ,Information Technology,2025-09-26,1.0,7.0,-6.0
ADI,"ANALOG DEVICES, INC.",Information Technology,2025-09-26,-0.0,0.0,-0.0
IBM,INTERNATIONAL BUSINESS MACHINES ,Information Technology,2025-09-26,0.0,0.0,0.0
ENPH,"ENPHASE ENERGY, INC.",Information Technology,2025-09-26,-1.0,3.0,-4.0
PTC,PTC INC.,Information Technology,2025-09-26,-2.0,0.0,-2.0
AMAT,"APPLIED MATERIALS, INC.",Information Technology,2025-09-26,-2.0,-3.0,1.0
HPQ,HP INC.,Information Technology,2025-09-26,-3.0,-27.0,24.0
MSI,"MOTOROLA SOLUTIONS, INC.",Information Technology,2025-09-26,-8.0,-7.0,-1.0
WDAY,"WORKDAY, INC.",Information Technology,2025-09-26,-10.0,-9.0,-1.0
MCHP,MICROCHIP TECHNOLOGY INC.,Information Technology,2025-09-26,-17.0,-11.0,-6.0
ADBE,ADOBE INC.,Information Technology,2025-09-26,-18.0,-19.0,1.0
GDDY,GODADDY INC.,Information Technology,2025-09-26,-18.0,-19.0,1.0
CDNS,"CADENCE DESIGN SYSTEMS, INC.",Information Technology,2025-09-26,-21.0,60.0,-81.0
FTNT,"FORTINET, INC.",Information Technology,2025-09-26,-28.0,-27.0,-1.0
INTU,INTUIT INC.,Information Technology,2025-09-26,-30.0,-30.0,0.0
IT,"GARTNER, INC.",Information Technology,2025-09-26,-33.0,-34.0,1.0
CRESY,CRESUD INC.,MR Discretion,2025-09-26,107.0,97.0,10.0
MP,MP MATERIALS CORP,MR Discretion,2025-09-26,99.0,71.0,28.0
ICL,ICL GROUP LTD,MR Discretion,2025-09-26,76.0,49.0,27.0
PAM,PAMPA ENERGIA SA,MR Discretion,2025-09-26,64.0,55.0,9.0
SBLK,STAR BULK CARRIERS CORP.,MR Discretion,2025-09-26,49.0,49.0,0.0
TS,TENARIS SA,MR Discretion,2025-09-26,48.0,42.0,6.0
GEOS,GEOSPACE TECHNOLOGIES ,MR Discretion,2025-09-26,48.0,40.0,8.0
TDW,TIDEWATER INC.,MR Discretion,2025-09-26,47.0,-13.0,60.0
GGB,GERDAU SA,MR Discretion,2025-09-26,40.0,13.0,27.0
DHT,"DHT HOLDINGS, INC.",MR Discretion,2025-09-26,35.0,21.0,14.0
ASC,ARDMORE SHIPPING ,MR Discretion,2025-09-26,34.0,33.0,1.0
VAL,VALARIS LIMITED,MR Discretion,2025-09-26,32.0,32.0,0.0
GNK,GENCO SHIPPING & TRADING LIMITED,MR Discretion,2025-09-26,31.0,26.0,5.0
RIG,TRANSOCEAN LTD,MR Discretion,2025-09-26,30.0,29.0,1.0
FTI,TECHNIPFMC PLC,MR Discretion,2025-09-26,28.0,29.0,-1.0
CCJ,CAMECO ,MR Discretion,2025-09-26,25.0,26.0,-1.0
CMRE,COSTAMARE INC.,MR Discretion,2025-09-26,22.0,21.0,1.0
FRO,FRONTLINE PLC,MR Discretion,2025-09-26,21.0,20.0,1.0
SD,"SANDRIDGE ENERGY, INC.",MR Discretion,2025-09-26,15.0,8.0,7.0
NOV,NOV INC.,MR Discretion,2025-09-26,15.0,21.0,-6.0
CNR,"CORE NATURAL RESOURCES, INC.",MR Discretion,2025-09-26,15.0,17.0,-2.0
STNG,SCORPIO TANKERS INC.,MR Discretion,2025-09-26,13.0,13.0,0.0
CIVI,"CIVITAS RESOURCES, INC.",MR Discretion,2025-09-26,12.0,15.0,-3.0
EC,ECOPETROL SA,MR Discretion,2025-09-26,10.0,8.0,2.0
XOP,SPDR S&P OIL&GAS EXP,MR Discretion,2025-09-26,10.0,19.0,-9.0
XES,SPDR S&P OIL&GAS E&S,MR Discretion,2025-09-26,9.0,11.0,-2.0
BTU,PEABODY ENERGY ,MR Discretion,2025-09-26,8.0,8.0,0.0
PBR,BRAZILIAN PETROLEUM  - PETROBRAS,MR Discretion,2025-09-26,7.0,-6.0,13.0
URNM,SPROTT URANIUM MINERS,MR Discretion,2025-09-26,5.0,4.0,1.0
ROKU,"ROKU, INC.",MR Discretion,2025-09-26,3.0,6.0,-3.0
BTI,BRITISH AMERICAN TOBACCO P.L.C.,MR Discretion,2025-09-26,2.0,0.0,2.0
TECK,TECK RESOURCES LIMITED,MR Discretion,2025-09-26,-3.0,-2.0,-1.0
CMBT,CMB.TECH NV,MR Discretion,2025-09-26,-7.0,-7.0,0.0
HLX,"HELIX ENERGY SOLUTIONS GROUP, INC.",MR Discretion,2025-09-26,-16.0,10.0,-26.0
GLATF,GLOBAL ATOMIC ,MR Discretion,2025-09-26,-18.0,-16.0,-2.0
STLA,STELLANTIS NV,MR Discretion,2025-09-26,-20.0,-16.0,-4.0
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,Materials,2025-09-26,88.0,91.0,-3.0
AVY,AVERY DENNISON ,Materials,2025-09-26,68.0,80.0,-12.0
BALL,BALL ,Materials,2025-09-26,68.0,78.0,-10.0
CTVA,"CORTEVA, INC.",Materials,2025-09-26,63.0,64.0,-1.0
PPG,"PPG INDUSTRIES, INC.",Materials,2025-09-26,61.0,63.0,-2.0
APD,"AIR PRODUCTS AND CHEMICALS, INC.",Materials,2025-09-26,61.0,65.0,-4.0
ECL,ECOLAB INC.,Materials,2025-09-26,59.0,57.0,2.0
AMCR,AMCOR PLC,Materials,2025-09-26,56.0,49.0,7.0
LYB,LYONDELLBASELL INDUSTRIES NV,Materials,2025-09-26,55.0,58.0,-3.0
FCX,FREEPORT-MCMORAN INC.,Materials,2025-09-26,54.0,60.0,-6.0
EMN,EASTMAN CHEMICAL COMPANY,Materials,2025-09-26,46.0,58.0,-12.0
VMC,VULCAN MATERIALS COMPANY,Materials,2025-09-26,40.0,46.0,-6.0
DD,"DUPONT DE NEMOURS, INC.",Materials,2025-09-26,38.0,40.0,-2.0
PKG,PACKAGING  OF AMERICA,Materials,2025-09-26,37.0,39.0,-2.0
DOW,DOW INC.,Materials,2025-09-26,36.0,48.0,-12.0
SW,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,Materials,2025-09-26,35.0,28.0,7.0
IP,INTERNATIONAL PAPER COMPANY,Materials,2025-09-26,33.0,33.0,0.0
LIN,LINDE PUBLIC LIMITED COMPANY,Materials,2025-09-26,32.0,40.0,-8.0
NUE,NUCOR ,Materials,2025-09-26,27.0,32.0,-5.0
NEM,NEWMONT ,Materials,2025-09-26,27.0,30.0,-3.0
ALB,ALBEMARLE ,Materials,2025-09-26,18.0,25.0,-7.0
SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,2025-09-26,17.0,16.0,1.0
STLD,"STEEL DYNAMICS, INC.",Materials,2025-09-26,11.0,17.0,-6.0
MOS,THE MOSAIC COMPANY,Materials,2025-09-26,2.0,1.0,1.0
CF,"CF INDUSTRIES HOLDINGS, INC.",Materials,2025-09-26,-3.0,-2.0,-1.0
MLM,"MARTIN MARIETTA MATERIALS, INC.",Materials,2025-09-26,-15.0,57.0,-72.0
AMT,AMERICAN TOWER ,Real Estate,2025-09-26,64.0,68.0,-4.0
VTR,"VENTAS, INC.",Real Estate,2025-09-26,64.0,-12.0,76.0
SBAC,SBA COMMUNICATIONS ,Real Estate,2025-09-26,63.0,56.0,7.0
INVH,INVITATION HOMES INC.,Real Estate,2025-09-26,55.0,63.0,-8.0
VICI,VICI PROPERTIES INC.,Real Estate,2025-09-26,54.0,59.0,-5.0
WELL,WELLTOWER INC.,Real Estate,2025-09-26,51.0,68.0,-17.0
WY,WEYERHAEUSER COMPANY,Real Estate,2025-09-26,45.0,57.0,-12.0
CSGP,"COSTAR GROUP, INC.",Real Estate,2025-09-26,43.0,39.0,4.0
UDR,"UDR, INC.",Real Estate,2025-09-26,40.0,56.0,-16.0
SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,2025-09-26,33.0,31.0,2.0
MAA,"MID-AMERICA APARTMENT COMMUNITIES, INC.",Real Estate,2025-09-26,29.0,37.0,-8.0
ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",Real Estate,2025-09-26,28.0,12.0,16.0
PLD,"PROLOGIS, INC.",Real Estate,2025-09-26,27.0,28.0,-1.0
REG,REGENCY CENTERS ,Real Estate,2025-09-26,22.0,20.0,2.0
DLR,"DIGITAL REALTY TRUST, INC.",Real Estate,2025-09-26,17.0,19.0,-2.0
PSA,PUBLIC STORAGE.,Real Estate,2025-09-26,16.0,25.0,-9.0
CPT,CAMDEN PROPERTY TRUST,Real Estate,2025-09-26,15.0,21.0,-6.0
EQIX,"EQUINIX, INC.",Real Estate,2025-09-26,13.0,18.0,-5.0
KIM,KIMCO REALTY .,Real Estate,2025-09-26,12.0,5.0,7.0
O,REALTY INCOME ,Real Estate,2025-09-26,11.0,19.0,-8.0
DOC,"HEALTHDOC PROPERTIES, INC.",Real Estate,2025-09-26,4.0,8.0,-4.0
CBRE,"CBRE GROUP, INC.",Real Estate,2025-09-26,3.0,104.0,-101.0
EXR,EXTRA SPACE STORAGE INC.,Real Estate,2025-09-26,3.0,2.0,1.0
CCI,CROWN CASTLE INC.,Real Estate,2025-09-26,-2.0,12.0,-14.0
IRM,IRON MOUNTAIN INC.,Real Estate,2025-09-26,-3.0,-3.0,0.0
ESS,"ESSEX PROPERTY TRUST, INC.",Real Estate,2025-09-26,-8.0,-3.0,-5.0
HST,"HOST HOTELS & RESORTS, INC.",Real Estate,2025-09-26,-13.0,33.0,-46.0
EQR,EQUITY RESIDENTIAL,Real Estate,2025-09-26,-14.0,41.0,-55.0
FRT,FEDERAL REALTY INVESTMENT TRUST,Real Estate,2025-09-26,-19.0,-14.0,-5.0
AVB,"AVALONBAY COMMUNITIES, INC.",Real Estate,2025-09-26,-19.0,-19.0,0.0
BXP,"BOSTON PROPERTIES, INC.",Real Estate,2025-09-26,-22.0,26.0,-48.0
XLRE,SEL SECTOR:RL EST SPDR,Sector & Style ETFs,2025-09-26,57.0,63.0,-6.0
XLP,SEL SECTOR:C STP SPDR,Sector & Style ETFs,2025-09-26,55.0,41.0,14.0
XLU,SEL SECTOR:UTIL SPDR,Sector & Style ETFs,2025-09-26,51.0,60.0,-9.0
XLF,SEL SECTOR:FINL S SPDR,Sector & Style ETFs,2025-09-26,46.0,53.0,-7.0
XLI,SEL SECTOR:INDUST SPDR,Sector & Style ETFs,2025-09-26,41.0,51.0,-10.0
QUAL,ISHARES:MSCI USA QF,Sector & Style ETFs,2025-09-26,37.0,33.0,4.0
IWD,ISHARES:RUSS 1000 VL ETF,Sector & Style ETFs,2025-09-26,35.0,44.0,-9.0
IWF,ISHARES:RUSS 1000 GR ETF,Sector & Style ETFs,2025-09-26,34.0,32.0,2.0
XLV,SEL SECTOR:H CARE SPDR,Sector & Style ETFs,2025-09-26,34.0,46.0,-12.0
XLY,SEL SECTOR:C DSC SPDR,Sector & Style ETFs,2025-09-26,34.0,37.0,-3.0
MTUM,ISHARES:MSCI USA MOM FCT,Sector & Style ETFs,2025-09-26,32.0,29.0,3.0
QQQ,INVESCO QQQ TRUST 1,Sector & Style ETFs,2025-09-26,31.0,28.0,3.0
IWM,ISHARES:RUSS 2000 ETF,Sector & Style ETFs,2025-09-26,31.0,30.0,1.0
OEF,ISHARES:S&P 100,Sector & Style ETFs,2025-09-26,30.0,29.0,1.0
SPHB,INVESCO S&P500 HI BE,Sector & Style ETFs,2025-09-26,29.0,29.0,0.0
XLC,SEL SECTOR:COMM SVC SPDR,Sector & Style ETFs,2025-09-26,26.0,25.0,1.0
SPY,SPDR S&P 500 ETF,Sector & Style ETFs,2025-09-26,24.0,25.0,-1.0
DIA,SPDR DOW JONES INDUS AVG,Sector & Style ETFs,2025-09-26,24.0,26.0,-2.0
XLB,SEL SECTOR:MATRLS SPDR,Sector & Style ETFs,2025-09-26,24.0,23.0,1.0
XLK,SEL SECTOR:TECH SPDR,Sector & Style ETFs,2025-09-26,21.0,21.0,0.0
XLE,SEL SECTOR:ENERGY SPDR,Sector & Style ETFs,2025-09-26,17.0,32.0,-15.0
SDY,SPDR S&P DIVIDEND,Sector & Style ETFs,2025-09-26,14.0,17.0,-3.0
POWA,INVESCO DEF EQTY ETF,Sector & Style ETFs,2025-09-26,1.0,-4.0,5.0
RSP,INVESCO S&P500 EWGHT,Sector & Style ETFs,2025-09-26,-8.0,53.0,-61.0
MDY,SPDR S&P MIDCAP 400 ETF,Sector & Style ETFs,2025-09-26,-15.0,48.0,-63.0
SPLV,INVESCO S&P500 LOWVL,Sector & Style ETFs,2025-09-26,-18.0,-17.0,-1.0
GEV,GE VERNOVA INC.,Utilities,2025-09-26,99.0,98.0,1.0
AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",Utilities,2025-09-26,77.0,86.0,-9.0
CMS,CMS ENERGY ,Utilities,2025-09-26,64.0,78.0,-14.0
ETR,ENTERGY ,Utilities,2025-09-26,62.0,84.0,-22.0
VST,VISTRA CORP.,Utilities,2025-09-26,53.0,61.0,-8.0
PPL,PPL ,Utilities,2025-09-26,52.0,-11.0,63.0
DUK,DUKE ENERGY ,Utilities,2025-09-26,50.0,72.0,-22.0
AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,2025-09-26,49.0,57.0,-8.0
DTE,DTE ENERGY COMPANY,Utilities,2025-09-26,48.0,57.0,-9.0
AEE,AMEREN ,Utilities,2025-09-26,47.0,54.0,-7.0
PNW,PINNACLE WEST CAPITAL ,Utilities,2025-09-26,47.0,48.0,-1.0
LNT,ALLIANT ENERGY ,Utilities,2025-09-26,46.0,64.0,-18.0
CNP,"CENTERPOINT ENERGY, INC.",Utilities,2025-09-26,43.0,50.0,-7.0
EVRG,"EVERGY, INC.",Utilities,2025-09-26,39.0,51.0,-12.0
AES,THE AES ,Utilities,2025-09-26,38.0,42.0,-4.0
ATO,ATMOS ENERGY ,Utilities,2025-09-26,38.0,50.0,-12.0
EXC,EXELON ,Utilities,2025-09-26,37.0,50.0,-13.0
D,"DOMINION ENERGY, INC.",Utilities,2025-09-26,33.0,54.0,-21.0
CEG,CONSTELLATION ENERGY .,Utilities,2025-09-26,32.0,36.0,-4.0
FE,FIRSTENERGY CORP.,Utilities,2025-09-26,28.0,47.0,-19.0
SRE,SEMPRA,Utilities,2025-09-26,22.0,36.0,-14.0
WEC,"WEC ENERGY GROUP, INC.",Utilities,2025-09-26,16.0,28.0,-12.0
SO,THE SOUTHERN COMPANY,Utilities,2025-09-26,13.0,21.0,-8.0
XEL,XCEL ENERGY INC.,Utilities,2025-09-26,9.0,21.0,-12.0
NRG,"NRG ENERGY, INC.",Utilities,2025-09-26,7.0,11.0,-4.0
ES,EVERSOURCE ENERGY,Utilities,2025-09-26,1.0,3.0,-2.0
PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,2025-09-26,1.0,13.0,-12.0
NI,NISOURCE INC.,Utilities,2025-09-26,-1.0,1.0,-2.0
NEE,"NEXTERA ENERGY, INC.",Utilities,2025-09-26,-2.0,10.0,-12.0
ED,"CONSOLIDATED EDISON, INC.",Utilities,2025-09-26,-16.0,-19.0,3.0
PCG,PG&E ,Utilities,2025-09-26,-19.0,-17.0,-2.0
EIX,EDISON INTERNATIONAL,Utilities,2025-09-26,-23.0,-25.0,2.0
