Date,Ticker,Ticker_name,Category,Close,weekly_Return,week_pr_low,week_pr_high,week_rr_ratio,model_score,model_score_delta
2025-11-06,MDY,SPDR S&P MIDCAP 400 ETF,Sector & Style ETFs,591.43,-0.0026,557.19,631.62,1.1737733644859865,-39.0,-77.0
2025-11-06,MTUM,ISHARES:MSCI USA MOM FCT,Sector & Style ETFs,250.15,-0.016,243.08,266.56,2.321074964639323,0.0,-35.0
2025-11-06,OEF,ISHARES:S&P 100,Sector & Style ETFs,342.43,-0.0084,313.15,390.0,1.6246584699453532,-9.0,-32.0
2025-11-06,POWA,INVESCO BLOOMBERG PRICING POWER,Sector & Style ETFs,90.213,-0.0067,85.96,95.56,1.2572301904537992,35.0,6.0
2025-11-06,QQQ,INVESCO QQQ TRUST 1,Sector & Style ETFs,623.28,-0.0092,596.2,680.57,2.115583456425415,8.0,2.0
2025-11-06,QUAL,ISHARES:MSCI USA QF,Sector & Style ETFs,195.29,-0.0051,188.17,209.03,1.9297752808988764,-39.0,-54.0
2025-11-06,RSP,INVESCO S&P500 EWGHT,Sector & Style ETFs,187.32,-0.0032,179.22,196.99,1.19382716049383,-32.0,-116.0
2025-11-06,SDY,SPDR S&P DIVIDEND,Sector & Style ETFs,136.5,-0.0052,131.36,143.85,1.4299610894941661,54.0,-35.0
2025-11-06,SMH,VANECK:SEMICONDUCTOR,Sector & Style ETFs,359.5,,346.98,401.53,3.357028753993613,23.0,26.0
2025-11-06,SPHB,INVESCO S&P500 HI BE,Sector & Style ETFs,113.52,-0.0137,110.09,121.05,2.1953352769679353,-34.0,-23.0
2025-11-06,SPLV,INVESCO S&P500 LOWVL,Sector & Style ETFs,70.81,0.0027,66.09,74.8,-1.1829573934837105,16.0,-15.0
2025-11-06,SPY,SPDR S&P 500 ETF,Sector & Style ETFs,677.58,-0.0066,654.81,722.95,1.9925340360122887,-64.0,-79.0
2025-11-06,XLB,SEL SECTOR:MATRLS SPDR,Sector & Style ETFs,85.22,-0.0053,81.56,89.83,1.2595628415300557,-10.0,-77.0
2025-11-06,XLC,SEL SECTOR:COMM SVC SPDR,Sector & Style ETFs,113.42,-0.0121,108.76,121.44,1.7210300429184553,0.0,-47.0
2025-11-06,XLE,SEL SECTOR:ENERGY SPDR,Sector & Style ETFs,87.42,-0.0081,83.0,92.78,1.212669683257918,4.0,9.0
2025-11-06,XLF,SEL SECTOR:FINL S SPDR,Sector & Style ETFs,52.6,0.0044,50.04,54.68,-1.2307692307692328,3.0,-82.0
2025-11-06,XLI,SEL SECTOR:INDUST SPDR,Sector & Style ETFs,153.2,-0.012,147.95,159.86,1.2685714285714333,-10.0,-25.0
2025-11-06,XLK,SEL SECTOR:TECH SPDR,Sector & Style ETFs,295.09,-0.0186,283.18,326.55,2.6414777497901025,-9.0,-32.0
2025-11-06,XLP,SEL SECTOR:C STP SPDR,Sector & Style ETFs,75.94,-0.0045,72.08,80.65,1.2202072538860127,5.0,4.0
2025-11-06,XLRE,SEL SECTOR:RL EST SPDR,Sector & Style ETFs,40.93,0.0007,38.36,43.91,1.1595330739299596,-9.0,-71.0
2025-11-06,XLU,SEL SECTOR:UTIL SPDR,Sector & Style ETFs,88.85,-0.0028,84.3,96.08,1.589010989010991,6.0,1.0
2025-11-06,XLV,SEL SECTOR:H CARE SPDR,Sector & Style ETFs,145.66,0.0098,136.47,155.48,1.0685527747551682,6.0,-10.0
2025-11-06,XLY,SEL SECTOR:C DSC SPDR,Sector & Style ETFs,241.06,0.0047,227.88,254.37,1.009863429438543,-22.0,-33.0
2025-11-06,AEE,AMEREN ,Utilities,101.28,-0.0073,97.75,106.79,1.5609065155807376,27.0,19.0
2025-11-06,AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",Utilities,119.76,-0.0042,109.38,130.32,1.0173410404624257,1.0,32.0
2025-11-06,AES,THE AES ,Utilities,14.22,0.0252,12.64,15.73,-1.04635761589404,22.0,17.0
2025-11-06,ATO,ATMOS ENERGY ,Utilities,172.59,0.0051,165.37,182.2,1.3310249307479205,8.0,3.0
2025-11-06,AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,130.97,0.0198,111.59,145.47,-1.3365517241379308,28.0,17.0
2025-11-06,CEG,CONSTELLATION ENERGY .,Utilities,363.25,-0.0365,340.78,429.74,2.95905651980418,8.0,17.0
2025-11-06,CMS,CMS ENERGY ,Utilities,72.57,-0.0133,68.16,76.73,-1.0600961538461502,5.0,-6.0
2025-11-06,CNP,"CENTERPOINT ENERGY, INC.",Utilities,38.86,0.0162,36.82,40.85,-1.025125628140702,52.0,44.0
2025-11-06,D,"DOMINION ENERGY, INC.",Utilities,59.69,0.017,54.99,62.78,-1.5210355987054986,53.0,68.0
2025-11-06,DTE,DTE ENERGY COMPANY,Utilities,134.0,-0.0114,127.1,145.62,1.684057971014492,30.0,19.0
2025-11-06,DUK,DUKE ENERGY ,Utilities,123.77,-0.0043,117.12,130.9,1.0721804511278223,25.0,1.0
2025-11-06,ED,"CONSOLIDATED EDISON, INC.",Utilities,96.11,-0.0133,89.89,103.56,1.1977491961414797,40.0,24.0
2025-11-06,EIX,EDISON INTERNATIONAL,Utilities,56.78,0.0253,50.78,59.98,-1.8750000000000024,-34.0,-29.0
2025-11-06,ES,EVERSOURCE ENERGY,Utilities,72.91,-0.0122,68.45,81.69,1.968609865470855,34.0,17.0
2025-11-06,ETR,ENTERGY ,Utilities,96.28,0.002,90.28,102.36,1.013333333333333,8.0,-14.0
2025-11-06,EVRG,"EVERGY, INC.",Utilities,76.77,-0.0005,73.69,81.82,1.6396103896103895,15.0,1.0
2025-11-06,EXC,EXELON ,Utilities,46.15,0.0007,42.73,51.09,1.444444444444445,-2.0,6.0
2025-11-06,FE,FIRSTENERGY CORP.,Utilities,45.69,-0.0031,44.07,48.73,1.8765432098765455,6.0,8.0
2025-11-06,LNT,ALLIANT ENERGY ,Utilities,66.85,0.0004,64.29,71.13,1.6718750000000082,40.0,35.0
2025-11-06,NEE,"NEXTERA ENERGY, INC.",Utilities,82.14,0.0091,76.31,93.74,1.989708404802744,25.0,-30.0
2025-11-06,NI,NISOURCE INC.,Utilities,42.87,0.018,38.05,46.53,-1.3169398907103813,-15.0,-38.0
2025-11-06,NRG,"NRG ENERGY, INC.",Utilities,173.19,0.0077,157.61,192.54,1.2419768934531459,62.0,27.0
2025-11-06,PCG,PG&E ,Utilities,16.27,0.0194,14.68,17.88,1.012578616352201,-31.0,0.0
2025-11-06,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,79.86,-0.0087,75.31,86.49,1.457142857142857,13.0,-13.0
2025-11-06,PNW,PINNACLE WEST CAPITAL ,Utilities,88.46,-0.0007,82.57,95.42,1.1816638370118857,14.0,8.0
2025-11-06,PPL,PPL ,Utilities,36.37,-0.0041,34.56,38.73,1.3038674033149202,-17.0,-16.0
2025-11-06,SO,THE SOUTHERN COMPANY,Utilities,91.41,-0.028,85.52,100.71,1.578947368421052,15.0,10.0
2025-11-06,SRE,SEMPRA,Utilities,92.39,0.0049,87.72,99.91,1.610278372591005,39.0,48.0
2025-11-06,VST,VISTRA CORP.,Utilities,189.39,0.0058,167.73,215.31,1.1966759002770093,-25.0,-40.0
2025-11-06,WEC,"WEC ENERGY GROUP, INC.",Utilities,111.85,0.0011,104.0,121.32,1.206369426751593,52.0,0.0
2025-11-06,XEL,XCEL ENERGY INC.,Utilities,81.19,0.0002,74.1,89.15,1.122708039492243,44.0,15.0
2025-11-06,VIX,CBOE MKT VOLATILITY IDX,Volatility,18.01,0.0327,15.03,23.87,1.9664429530201326,-14.0,12.0
2025-11-06,VXN,CBOE NASDAQ MKT VOL NDX,Volatility,22.6000003814697,,14.71,27.02,-1.7850681136694801,-22.0,-25.0
2025-11-06,FVX,5 YR TSY YLD NDX,Yields,3.76500010490417,,3.51,3.87,-2.4285748540171337,-10.0,-9.0
2025-11-06,TNX,10 Y TSY YLD NDX,Yields,4.15700006484985,,3.89,4.27,-2.362833788312102,-1.0,0.0
2025-11-06,TYX,30 Y TSY YLD NDX,Yields,4.73600006103515,,4.44,4.85,-2.596493153618419,-1.0,-15.0
