Date,Ticker,weekly_return_pct,weekly_return_avg_pct,weekly_return_hi_pct,weekly_return_lo_pct
2025-12-01,GIS,-0.03,-0.03,-0.03,-0.03
2025-12-01,GL,-0.0249,-0.0249,-0.0249,-0.0249
2025-12-01,GLATF,0.0233,0.0233,0.0233,0.0233
2025-12-01,GLD,-0.0037,-0.0037,-0.0037,-0.0037
2025-12-01,GLW,0.021,0.021,0.021,0.021
2025-12-01,GM,0.0344,0.0344,0.0344,0.0344
2025-12-01,GNK,0.0211,0.0211,0.0211,0.0211
2025-12-01,GNRC,0.0706,0.0706,0.0706,0.0706
2025-12-01,GOOGL,0.0034,0.0034,0.0034,0.0034
2025-12-01,GPC,-0.0012,-0.0012,-0.0012,-0.0012
2025-12-01,GPN,0.0408,0.0408,0.0408,0.0408
2025-12-01,GREK,0.0173,0.0173,0.0173,0.0173
2025-12-01,GRMN,0.0423,0.0423,0.0423,0.0423
2025-12-01,GS,0.0345,0.0345,0.0345,0.0345
2025-12-01,GWW,0.0284,0.0284,0.0284,0.0284
2025-12-01,HAL,0.0851,0.0851,0.0851,0.0851
2025-12-01,HAS,-0.0182,-0.0182,-0.0182,-0.0182
2025-12-01,HBAN,0.0368,0.0368,0.0368,0.0368
2025-12-01,HCA,-0.0425,-0.0425,-0.0425,-0.0425
2025-12-01,HD,-0.0065,-0.0065,-0.0065,-0.0065
2025-12-01,HIG,-0.0555,-0.0555,-0.0555,-0.0555
2025-12-01,HII,-0.0288,-0.0288,-0.0288,-0.0288
2025-12-01,HLT,-0.0448,-0.0448,-0.0448,-0.0448
2025-12-01,HLX,0.1006,0.1006,0.1006,0.1006
2025-12-01,HON,-0.0045,-0.0045,-0.0045,-0.0045
2025-12-01,HOOD,0.0269,0.0269,0.0269,0.0269
2025-12-01,HPE,0.0668,0.0668,0.0668,0.0668
2025-12-01,HPQ,0.061,0.061,0.061,0.061
2025-12-01,HRL,0.0487,0.0487,0.0487,0.0487
2025-12-01,HSIC,-0.0127,-0.0127,-0.0127,-0.0127
2025-12-01,HST,-0.021,-0.021,-0.021,-0.021
2025-12-01,HSY,-0.0307,-0.0307,-0.0307,-0.0307
2025-12-01,HUBB,0.0211,0.0211,0.0211,0.0211
2025-12-01,HUM,0.0492,0.0492,0.0492,0.0492
2025-12-01,HWM,-0.0665,-0.0665,-0.0665,-0.0665
2025-12-01,HYD,-0.0042,-0.0042,-0.0042,-0.0042
2025-12-01,HYG,-0.003,-0.003,-0.003,-0.003
2025-12-01,IBKR,-0.008,-0.008,-0.008,-0.008
2025-12-01,IBM,-0.0021,-0.0021,-0.0021,-0.0021
2025-12-01,ICE,0.0033,0.0033,0.0033,0.0033
2025-12-01,ICL,-0.0733,-0.0733,-0.0733,-0.0733
2025-12-01,IDXX,-0.0515,-0.0515,-0.0515,-0.0515
2025-12-01,IEF,-0.0106,-0.0106,-0.0106,-0.0106
2025-12-01,IEX,0.0208,0.0208,0.0208,0.0208
2025-12-01,IFF,-0.0331,-0.0331,-0.0331,-0.0331
2025-12-01,INCY,-0.0186,-0.0186,-0.0186,-0.0186
2025-12-01,INDA,-0.0135,-0.0135,-0.0135,-0.0135
2025-12-01,INTC,0.021,0.021,0.021,0.021
2025-12-01,INTU,0.0624,0.0624,0.0624,0.0624
2025-12-01,INVH,-0.0376,-0.0376,-0.0376,-0.0376
2025-12-01,IP,-0.0106,-0.0106,-0.0106,-0.0106
2025-12-01,IQV,-0.0181,-0.0181,-0.0181,-0.0181
2025-12-01,IR,-0.006,-0.006,-0.006,-0.006
2025-12-01,IRM,-0.0236,-0.0236,-0.0236,-0.0236
2025-12-01,ISRG,0.0032,0.0032,0.0032,0.0032
2025-12-01,IT,-0.0128,-0.0128,-0.0128,-0.0128
2025-12-01,ITW,0.0017,0.0017,0.0017,0.0017
2025-12-01,IVZ,0.0732,0.0732,0.0732,0.0732
2025-12-01,IWD,0.0023,0.0023,0.0023,0.0023
2025-12-01,IWF,0.0049,0.0049,0.0049,0.0049
2025-12-01,IWM,0.0081,0.0081,0.0081,0.0081
2025-12-01,J,0.0401,0.0401,0.0401,0.0401
2025-12-01,JBHT,0.0831,0.0831,0.0831,0.0831
2025-12-01,JBL,0.0444,0.0444,0.0444,0.0444
2025-12-01,JCI,-0.0179,-0.0179,-0.0179,-0.0179
2025-12-01,JKHY,0.0414,0.0414,0.0414,0.0414
2025-12-01,JNJ,-0.0241,-0.0241,-0.0241,-0.0241
2025-12-01,JNK,-0.0037,-0.0037,-0.0037,-0.0037
2025-12-01,JPM,0.0063,0.0063,0.0063,0.0063
2025-12-01,K,-0.006,-0.006,-0.006,-0.006
2025-12-01,KDP,0.0283,0.0283,0.0283,0.0283
2025-12-01,KEY,0.0479,0.0479,0.0479,0.0479
2025-12-01,KEYS,0.0633,0.0633,0.0633,0.0633
2025-12-01,KHC,-0.0459,-0.0459,-0.0459,-0.0459
2025-12-01,KIM,-0.0257,-0.0257,-0.0257,-0.0257
2025-12-01,KKR,0.0581,0.0581,0.0581,0.0581
2025-12-01,KLAC,0.0332,0.0332,0.0332,0.0332
2025-12-01,KMB,-0.0565,-0.0565,-0.0565,-0.0565
2025-12-01,KMI,0.0165,0.0165,0.0165,0.0165
2025-12-01,KMX,0.0041,0.0041,0.0041,0.0041
2025-12-01,KO,-0.0427,-0.0427,-0.0427,-0.0427
2025-12-01,KR,-0.0679,-0.0679,-0.0679,-0.0679
2025-12-01,KVUE,-0.0242,-0.0242,-0.0242,-0.0242
2025-12-01,L,-0.0468,-0.0468,-0.0468,-0.0468
2025-12-01,LDOS,-0.0224,-0.0224,-0.0224,-0.0224
2025-12-01,LEN,-0.0563,-0.0563,-0.0563,-0.0563
2025-12-01,LH,-0.0387,-0.0387,-0.0387,-0.0387
2025-12-01,LHX,-0.0007,-0.0007,-0.0007,-0.0007
2025-12-01,LII,0.0256,0.0256,0.0256,0.0256
2025-12-01,LIN,-0.0262,-0.0262,-0.0262,-0.0262
2025-12-01,LKQ,-0.0081,-0.0081,-0.0081,-0.0081
2025-12-01,LLY,-0.0606,-0.0606,-0.0606,-0.0606
2025-12-01,LMT,-0.0124,-0.0124,-0.0124,-0.0124
2025-12-01,LNT,-0.0571,-0.0571,-0.0571,-0.0571
2025-12-01,LOW,0.0247,0.0247,0.0247,0.0247
2025-12-01,LQD,-0.0089,-0.0089,-0.0089,-0.0089
2025-12-01,LRCX,0.0173,0.0173,0.0173,0.0173
2025-12-01,LULU,0.0317,0.0317,0.0317,0.0317
2025-12-01,LUV,0.0873,0.0873,0.0873,0.0873
2025-12-01,LVS,-0.028,-0.028,-0.028,-0.028
2025-12-01,LW,0.0108,0.0108,0.0108,0.0108
2025-12-01,LYB,-0.1151,-0.1151,-0.1151,-0.1151
2025-12-01,LYV,0.0599,0.0599,0.0599,0.0599
2025-12-01,MA,-0.0091,-0.0091,-0.0091,-0.0091
2025-12-01,MAA,-0.0311,-0.0311,-0.0311,-0.0311
2025-12-01,MAR,-0.04,-0.04,-0.04,-0.04
2025-12-01,MAS,-0.0257,-0.0257,-0.0257,-0.0257
2025-12-01,MCD,-0.0019,-0.0019,-0.0019,-0.0019
2025-12-01,MCHI,0.0074,0.0074,0.0074,0.0074
2025-12-01,MCHP,0.2283,0.2283,0.2283,0.2283
2025-12-01,MCK,-0.0823,-0.0823,-0.0823,-0.0823
2025-12-01,MCO,0.0117,0.0117,0.0117,0.0117
2025-12-01,MDLZ,-0.0463,-0.0463,-0.0463,-0.0463
2025-12-01,MDT,-0.0377,-0.0377,-0.0377,-0.0377
2025-12-01,MDY,0.0031,0.0031,0.0031,0.0031
2025-12-01,MET,0.0274,0.0274,0.0274,0.0274
2025-12-01,META,0.0393,0.0393,0.0393,0.0393
2025-12-01,MGM,0.0221,0.0221,0.0221,0.0221
2025-12-01,MHK,-0.045,-0.045,-0.045,-0.045
2025-12-01,MKC,-0.0619,-0.0619,-0.0619,-0.0619
2025-12-01,MLM,0.0018,0.0018,0.0018,0.0018
2025-12-01,MMC,-0.0089,-0.0089,-0.0089,-0.0089
2025-12-01,MMM,-0.0266,-0.0266,-0.0266,-0.0266
2025-12-01,MNST,-0.0167,-0.0167,-0.0167,-0.0167
2025-12-01,MO,-0.0173,-0.0173,-0.0173,-0.0173
2025-12-01,MOH,0.0243,0.0243,0.0243,0.0243
2025-12-01,MOS,-0.0359,-0.0359,-0.0359,-0.0359
2025-12-01,MP,0.0023,0.0023,0.0023,0.0023
2025-12-01,MPC,-0.0165,-0.0165,-0.0165,-0.0165
2025-12-01,MPWR,0.0378,0.0378,0.0378,0.0378
2025-12-01,MRK,-0.0487,-0.0487,-0.0487,-0.0487
