Date,Ticker,monthly_volume,monthly_volume_avg,monthly_volume_hi,monthly_volume_lo
2024-08-01,MCD,75.1,70.8,85.6,56.1
2024-09-01,MCD,54.8,70.8,85.6,56.1
2024-10-01,MCD,98.4,70.8,85.6,56.1
2024-11-01,MCD,60.9,70.8,85.6,56.1
2024-12-01,MCD,62.5,70.8,85.6,56.1
2025-01-01,MCD,60.4,70.8,85.6,56.1
2025-02-01,MCD,68.1,70.8,85.6,56.1
2025-03-01,MCD,78.1,70.8,85.6,56.1
2025-04-01,MCD,92.0,70.8,85.6,56.1
2025-05-01,MCD,60.8,70.8,85.6,56.1
2025-06-01,MCD,81.4,70.8,85.6,56.1
2025-07-01,MCD,77.2,70.8,85.6,56.1
2025-08-01,MCD,72.3,70.8,85.6,56.1
2025-09-01,MCD,65.2,70.8,85.6,56.1
2025-10-01,MCD,24.0,70.8,85.6,56.1
2024-08-01,MCHI,50.1,71.0,103.2,38.7
2024-09-01,MCHI,87.3,71.0,103.2,38.7
2024-10-01,MCHI,169.3,71.0,103.2,38.7
2024-11-01,MCHI,80.9,71.0,103.2,38.7
2024-12-01,MCHI,58.9,71.0,103.2,38.7
2025-01-01,MCHI,59.6,71.0,103.2,38.7
2025-02-01,MCHI,84.3,71.0,103.2,38.7
2025-03-01,MCHI,75.3,71.0,103.2,38.7
2025-04-01,MCHI,79.3,71.0,103.2,38.7
2025-05-01,MCHI,49.9,71.0,103.2,38.7
2025-06-01,MCHI,36.5,71.0,103.2,38.7
2025-07-01,MCHI,51.3,71.0,103.2,38.7
2025-08-01,MCHI,53.5,71.0,103.2,38.7
2025-09-01,MCHI,66.3,71.0,103.2,38.7
2025-10-01,MCHI,33.5,71.0,103.2,38.7
2024-08-01,MCHP,157.7,182.1,235.9,128.4
2024-09-01,MCHP,132.7,182.1,235.9,128.4
2024-10-01,MCHP,113.5,182.1,235.9,128.4
2024-11-01,MCHP,151.1,182.1,235.9,128.4
2024-12-01,MCHP,196.0,182.1,235.9,128.4
2025-01-01,MCHP,163.9,182.1,235.9,128.4
2025-02-01,MCHP,217.2,182.1,235.9,128.4
2025-03-01,MCHP,225.8,182.1,235.9,128.4
2025-04-01,MCHP,320.9,182.1,235.9,128.4
2025-05-01,MCHP,212.7,182.1,235.9,128.4
2025-06-01,MCHP,194.1,182.1,235.9,128.4
2025-07-01,MCHP,178.6,182.1,235.9,128.4
2025-08-01,MCHP,200.2,182.1,235.9,128.4
2025-09-01,MCHP,146.8,182.1,235.9,128.4
2025-10-01,MCHP,56.0,182.1,235.9,128.4
2024-08-01,MCK,22.0,18.6,23.3,13.9
2024-09-01,MCK,27.2,18.6,23.3,13.9
2024-10-01,MCK,17.9,18.6,23.3,13.9
2024-11-01,MCK,19.8,18.6,23.3,13.9
2024-12-01,MCK,16.6,18.6,23.3,13.9
2025-01-01,MCK,13.3,18.6,23.3,13.9
2025-02-01,MCK,17.0,18.6,23.3,13.9
2025-03-01,MCK,19.4,18.6,23.3,13.9
2025-04-01,MCK,24.9,18.6,23.3,13.9
2025-05-01,MCK,23.6,18.6,23.3,13.9
2025-06-01,MCK,15.1,18.6,23.3,13.9
2025-07-01,MCK,13.2,18.6,23.3,13.9
2025-08-01,MCK,20.6,18.6,23.3,13.9
2025-09-01,MCK,15.7,18.6,23.3,13.9
2025-10-01,MCK,5.4,18.6,23.3,13.9
2024-08-01,MCO,15.9,15.5,19.0,11.9
2024-09-01,MCO,15.6,15.5,19.0,11.9
2024-10-01,MCO,17.6,15.5,19.0,11.9
2024-11-01,MCO,14.2,15.5,19.0,11.9
2024-12-01,MCO,11.2,15.5,19.0,11.9
2025-01-01,MCO,12.1,15.5,19.0,11.9
2025-02-01,MCO,18.2,15.5,19.0,11.9
2025-03-01,MCO,19.1,15.5,19.0,11.9
2025-04-01,MCO,23.6,15.5,19.0,11.9
2025-05-01,MCO,13.2,15.5,19.0,11.9
2025-06-01,MCO,12.3,15.5,19.0,11.9
2025-07-01,MCO,17.5,15.5,19.0,11.9
2025-08-01,MCO,12.8,15.5,19.0,11.9
